blkgrp,households,residential_density,gross_hh_density,block_denstiy,intersection_density,employment_access_index,job_diversity_index,average_median_commute_distance,per_capita_income,hh_type1_income,hh_type1_size,hh_type1_workers,hh_type1_ht,hh_type1_h,hh_type1_ht_own,hh_type1_h_own,hh_type1_ht_rent,hh_type1_h_rent,hh_type1_t,hh_type1_autos,hh_type1_vmt,hh_type1_transit_trips,hh_type2_income,hh_type2_size,hh_type2_workers,hh_type2_ht,hh_type2_h,hh_type2_ht_own,hh_type2_h_own,hh_type2_ht_rent,hh_type2_h_rent,hh_type2_t,hh_type2_autos,hh_type2_vmt,hh_type2_transit_trips,hh_type3_income,hh_type3_size,hh_type3_workers,hh_type3_ht,hh_type3_h,hh_type3_ht_own,hh_type3_h_own,hh_type3_ht_rent,hh_type3_h_rent,hh_type3_t,hh_type3_autos,hh_type3_vmt,hh_type3_transit_trips,hh_type4_income,hh_type4_size,hh_type4_workers,hh_type4_ht,hh_type4_h,hh_type4_ht_own,hh_type4_h_own,hh_type4_ht_rent,hh_type4_h_rent,hh_type4_t,hh_type4_autos,hh_type4_vmt,hh_type4_transit_trips,hh_type5_income,hh_type5_size,hh_type5_workers,hh_type5_ht,hh_type5_h,hh_type5_ht_own,hh_type5_h_own,hh_type5_ht_rent,hh_type5_h_rent,hh_type5_t,hh_type5_autos,hh_type5_vmt,hh_type5_transit_trips,hh_type6_income,hh_type6_size,hh_type6_workers,hh_type6_ht,hh_type6_h,hh_type6_ht_own,hh_type6_h_own,hh_type6_ht_rent,hh_type6_h_rent,hh_type6_t,hh_type6_autos,hh_type6_vmt,hh_type6_transit_trips,hh_type7_income,hh_type7_size,hh_type7_workers,hh_type7_ht,hh_type7_h,hh_type7_ht_own,hh_type7_h_own,hh_type7_ht_rent,hh_type7_h_rent,hh_type7_t,hh_type7_autos,hh_type7_vmt,hh_type7_transit_trips,hh_type8_income,hh_type8_size,hh_type8_workers,hh_type8_ht,hh_type8_h,hh_type8_ht_own,hh_type8_h_own,hh_type8_ht_rent,hh_type8_h_rent,hh_type8_t,hh_type8_autos,hh_type8_vmt,hh_type8_transit_trips
'090116501001',336,0.69500,0.03615,0.00710,0.01097,4656.31235,2319.67980,13.25680,28170.43478,65419.00000,2.43000,1.18106,58.97638,37.51687,64.14560,42.68609,35.19798,13.73848,21.45951,2.17656,29135.52156,11.28677,52335.20000,2.43000,1.18106,68.35195,43.04956,74.09672,48.79434,41.92600,16.62361,25.30239,2.08974,28589.89976,11.57101,98128.50000,4.00000,2.00000,46.32112,27.66682,49.86293,31.20863,30.02881,11.37450,18.65431,2.80625,38573.47458,12.59772,36550.00000,3.00000,1.00000,89.06622,55.08909,95.86755,61.89041,57.78015,23.80301,33.97714,1.97158,28331.74187,11.62425,11139.00000,1.00000,1.00000,200.97351,128.65397,211.96264,139.64310,150.42350,78.10396,72.31954,1.32565,18541.06326,13.13784,53842.79835,1.00000,1.00000,66.61491,47.54699,73.43857,54.37065,35.22608,16.15815,19.06793,1.68777,20995.26438,11.13080,26921.39918,1.00000,1.00000,106.77983,72.56910,115.53044,81.31971,66.52703,32.31630,34.21073,1.52846,19915.60895,12.01374,52335.20000,2.00000,0.00000,68.03723,48.19537,74.90066,55.05880,36.46547,16.62361,19.84186,1.72056,21015.85721,8.93549
'090116501002',183,0.00000,0.03487,0.00629,0.01544,4904.44719,2363.24410,14.97220,38688.47737,65419.00000,2.43000,1.18106,59.84346,37.78911,63.49369,41.43933,31.68459,9.63023,22.05436,2.23626,29895.51910,23.73443,52335.20000,2.43000,1.18106,69.30126,43.27548,73.35059,47.32481,38.06356,12.03779,26.02578,2.14949,29349.49555,23.73443,98128.50000,4.00000,2.00000,46.85134,27.61593,49.50860,30.27320,26.35241,7.11701,19.23540,2.88526,39857.10268,27.22687,36550.00000,3.00000,1.00000,89.97683,54.99259,94.87111,59.88687,52.22090,17.23666,34.98424,2.03707,29003.08944,22.96226,11139.00000,1.00000,1.00000,248.00179,173.38284,263.14575,188.52680,131.17699,56.55804,74.61895,1.36450,19134.95245,22.96226,53842.79835,1.00000,1.00000,67.78038,48.21140,72.51325,52.94427,31.26971,11.70073,19.56898,1.72622,21591.99033,22.96226,26921.39918,1.00000,1.00000,107.76620,72.58110,114.14134,78.95624,58.58656,23.40146,35.18511,1.56709,20511.08695,22.96226,52335.20000,2.00000,0.00000,68.93591,48.71803,73.69076,53.47287,32.25567,12.03779,20.21789,1.77035,21072.29306,18.69765
'090116501003',471,0.91021,0.08071,0.01062,0.01936,4810.24405,2339.91365,10.42910,39583.40426,65419.00000,2.43000,1.18106,56.85523,36.18895,57.84228,37.17600,47.27636,26.61008,20.66628,2.11891,27659.24177,8.54536,52335.20000,2.43000,1.18106,65.78180,41.44353,66.85316,42.51489,55.38469,31.04642,24.33827,2.03319,27115.14255,8.89399,98128.50000,4.00000,2.00000,44.86416,26.82242,45.34944,27.30769,40.15482,22.11308,18.04175,2.74977,36695.41866,5.84062,36550.00000,3.00000,1.00000,85.22711,52.67386,86.46905,53.91581,73.17463,40.62139,32.55324,1.91545,26718.97402,9.91281,11139.00000,1.00000,1.00000,186.90326,117.85412,190.86125,121.81211,148.49272,79.44358,69.04914,1.27600,17553.14591,11.76924,53842.79835,1.00000,1.00000,63.66756,45.35939,65.58583,47.27767,45.05155,26.74339,18.30816,1.63035,19996.59605,9.30757,26921.39918,1.00000,1.00000,101.00456,68.22831,103.58619,70.80994,75.95101,43.17476,32.77625,1.47447,18921.67020,10.39051,52335.20000,2.00000,0.00000,64.78249,45.87203,66.52872,47.61826,47.83611,28.92565,18.91046,1.65797,19700.92641,11.88115
'090116601011',411,1.34074,0.22175,0.01996,0.05449,5129.91510,2371.02074,11.28180,41504.21941,65419.00000,2.43000,1.18106,45.20936,25.52531,45.55394,25.86988,41.92263,22.23857,19.68406,2.04170,25961.18444,0.00000,52335.20000,2.43000,1.18106,52.40926,29.26281,52.75846,29.61201,49.07841,25.93195,23.14645,1.95741,25420.17814,0.00000,98128.50000,4.00000,2.00000,36.37013,19.04348,36.43354,19.10689,35.76529,18.43865,17.32664,2.67747,34607.65656,0.00000,36550.00000,3.00000,1.00000,68.29386,37.50850,68.35391,37.56855,67.72106,36.93570,30.78535,1.83857,24868.14682,0.70218,11139.00000,1.00000,1.00000,159.28242,94.38135,156.47123,91.57016,186.09687,121.19580,64.90107,1.20997,16380.08439,2.78477,53842.79835,1.00000,1.00000,49.43268,32.09544,50.16891,32.83166,42.41023,25.07299,17.33724,1.55422,18801.69553,0.00000,26921.39918,1.00000,1.00000,80.33896,49.39171,80.25989,49.31263,81.09324,50.14598,30.94726,1.40278,17736.37712,0.97305,52335.20000,2.00000,0.00000,49.84658,32.18615,50.51659,32.85617,43.45569,25.79526,17.66043,1.56782,18112.84105,1.19815
'090116601012',438,0.69220,0.16569,0.01891,0.04880,6052.27837,2483.44200,10.89120,33494.42379,65419.00000,2.43000,1.18106,56.24650,36.21646,56.54661,36.51656,52.89534,32.86530,20.03004,2.08747,26230.69058,1.83782,52335.20000,2.43000,1.18106,65.05397,41.49012,65.33548,41.77164,61.91041,38.34656,23.56384,2.00312,25689.37993,2.12117,98128.50000,4.00000,2.00000,44.58132,26.90283,44.58665,26.90816,44.52182,26.84333,17.67849,2.73544,35245.45551,0.00000,36550.00000,3.00000,1.00000,84.11701,52.73681,84.31643,52.93623,81.89015,50.50996,31.38020,1.88751,25118.02728,3.20601,11139.00000,1.00000,1.00000,187.17401,121.19580,187.17401,121.19580,187.17401,121.19580,65.97821,1.24249,16459.73695,4.33888,53842.79835,1.00000,1.00000,62.92860,45.34063,64.03574,46.44777,50.56557,32.97759,17.58797,1.58711,18883.49711,2.33813,26921.39918,1.00000,1.00000,99.70107,68.27743,101.04697,69.62333,84.67189,53.24825,31.42364,1.43550,17817.23330,3.21830,52335.20000,2.00000,0.00000,63.59337,45.71907,64.39168,46.51738,54.67895,36.80465,17.87430,1.60695,17965.20787,5.56948
'090116601013',549,0.91508,0.19892,0.01667,0.03696,5535.17912,2342.27745,10.46300,45502.95567,65419.00000,2.43000,1.18106,57.56370,37.70468,59.92652,40.06750,45.51332,25.65430,19.85901,2.06572,26086.19429,0.00000,52335.20000,2.43000,1.18106,66.58382,43.22638,69.19481,45.83737,53.26778,29.91034,23.35744,1.98144,25544.20151,0.30321,98128.50000,4.00000,2.00000,45.66817,28.19154,47.05829,29.58166,38.57857,21.10194,17.47663,2.70494,34829.95187,0.00000,36550.00000,3.00000,1.00000,86.08849,54.99022,89.18665,58.08838,70.28788,39.18961,31.09827,1.86561,24980.81251,1.54318,11139.00000,1.00000,1.00000,209.23751,143.71305,213.65265,148.12820,186.72025,121.19580,65.52445,1.22687,16457.84925,3.03324,53842.79835,1.00000,1.00000,64.27563,46.79487,68.38578,50.90502,43.31385,25.83309,17.48076,1.57106,18886.42590,0.56187,26921.39918,1.00000,1.00000,103.25407,72.03261,107.54557,76.32410,81.36745,50.14598,31.22147,1.41964,17818.04322,1.64908,52335.20000,2.00000,0.00000,65.05925,47.21641,68.76207,50.91923,46.17489,28.33206,17.84284,1.59369,18119.99938,4.06796
'090116601021',338,0.68207,0.12226,0.00832,0.03147,5389.16715,2233.09750,10.14220,36745.27559,65419.00000,2.43000,1.18106,49.64542,29.19802,56.65446,36.20706,29.10731,8.65991,20.44739,2.11123,27141.03803,0.13987,52335.20000,2.43000,1.18106,57.50536,33.43347,65.46991,41.39803,34.16738,10.09549,24.07189,2.02626,26595.97853,0.41999,98128.50000,4.00000,2.00000,39.61939,21.69594,44.59484,26.67139,25.04017,7.11672,17.92345,2.75211,36116.26272,0.00000,36550.00000,3.00000,1.00000,74.59533,42.46445,84.56668,52.43580,45.37695,13.24607,32.13088,1.91069,26084.84047,1.61245,11139.00000,1.00000,1.00000,185.08990,116.98171,216.23639,148.12820,93.82345,25.71526,68.10819,1.26512,17259.05809,2.79680,53842.79835,1.00000,1.00000,54.62415,36.54751,64.12554,46.04891,26.78285,8.70622,18.07663,1.61411,19709.28876,0.81889,26921.39918,1.00000,1.00000,87.30473,54.95451,101.27440,68.92418,46.37034,14.02012,32.35022,1.46058,18631.38001,1.68901,52335.20000,2.00000,0.00000,55.39443,36.87256,64.70086,46.17899,28.12443,9.60256,18.52187,1.64070,19041.31687,4.72380
'090116601022',839,0.79292,0.28559,0.02042,0.04527,5640.24395,1998.15349,10.27130,36837.40458,65419.00000,2.43000,1.18106,54.48235,34.70383,56.12350,36.34499,36.73012,16.95161,19.77851,2.06085,25905.84338,2.37623,52335.20000,2.43000,1.18106,62.99354,39.73123,64.84274,41.58044,42.99086,19.72856,23.26230,1.97707,25364.96849,2.69072,98128.50000,4.00000,2.00000,43.22366,25.81448,44.32553,26.91635,31.30486,13.89568,17.40918,2.70458,34513.97846,0.00000,36550.00000,3.00000,1.00000,81.50738,50.55723,83.60135,52.65120,58.85712,27.90698,30.95014,1.86281,24750.86253,3.98417,11139.00000,1.00000,1.00000,208.71286,143.34200,213.49906,148.12820,156.94102,91.57016,65.37086,1.22093,16454.55229,5.16805,53842.79835,1.00000,1.00000,61.27949,43.86065,63.58298,46.16414,36.36287,18.94404,17.41883,1.56157,18875.23554,2.94739,26921.39918,1.00000,1.00000,97.69818,66.57255,100.35000,69.22437,69.01370,37.88808,31.12563,1.41172,17810.32533,3.92431,52335.20000,2.00000,0.00000,61.46277,43.72678,63.70343,45.96744,37.22574,19.48975,17.73599,1.58490,17984.15218,6.97305
'090116601023',261,0.82938,0.23032,0.04324,0.07854,4856.22913,2205.02433,10.81550,32493.60731,65419.00000,2.43000,1.18106,54.14705,34.22991,60.03646,40.11932,42.36822,22.45109,19.91714,2.06303,26273.83979,9.45336,52335.20000,2.43000,1.18106,62.77336,39.34031,69.36375,45.93071,49.59257,26.15952,23.43304,1.97868,25738.22853,9.77870,98128.50000,4.00000,2.00000,43.44026,25.85895,47.19611,29.61479,35.92857,18.34725,17.58132,2.71084,35188.40980,7.31616,36550.00000,3.00000,1.00000,82.32835,51.14797,89.43448,58.25410,68.11609,36.93570,31.18038,1.86163,25147.58351,10.64392,11139.00000,1.00000,1.00000,194.46626,128.68337,198.21005,132.42716,186.97869,121.19580,65.78289,1.22054,16644.40735,12.37635,53842.79835,1.00000,1.00000,59.87533,42.36122,68.51944,51.00533,42.58710,25.07299,17.51411,1.56521,19027.92408,10.07911,26921.39918,1.00000,1.00000,99.12027,67.81594,107.95525,76.65092,81.45031,50.14598,31.30433,1.41359,17979.36422,11.08972,52335.20000,2.00000,0.00000,60.29033,42.54951,68.66746,50.92663,43.53608,25.79526,17.74083,1.58010,18054.37885,12.00838
'090116601024',354,1.63517,0.55537,0.11610,0.18826,4976.95026,2083.02135,10.05580,50063.77551,65419.00000,2.43000,1.18106,43.41679,24.46604,44.83106,25.88031,40.55198,21.60123,18.95075,1.97810,24741.22434,5.85331,52335.20000,2.43000,1.18106,51.68080,29.41487,53.79347,31.52754,47.40130,25.13537,22.26593,1.89493,24216.36068,6.37525,98128.50000,4.00000,2.00000,35.53476,18.65818,36.05139,19.17481,34.48824,17.61167,16.87658,2.63201,33264.68430,2.10829,36550.00000,3.00000,1.00000,70.47677,41.03089,74.58952,45.14364,62.14582,32.69994,29.44588,1.77284,23518.93915,7.83325,11139.00000,1.00000,1.00000,186.85620,124.98459,209.99980,148.12820,139.97557,78.10396,61.87161,1.15068,15619.46875,10.61254,53842.79835,1.00000,1.00000,45.84538,29.26861,49.40895,32.83218,38.62686,22.05009,16.57677,1.48699,17927.09667,6.92715,26921.39918,1.00000,1.00000,82.25635,52.70112,90.84476,61.28953,64.85931,35.30409,29.55522,1.33904,16911.92192,8.54843,52335.20000,2.00000,0.00000,46.24935,29.75479,49.11312,32.61857,40.44837,23.95381,16.49455,1.47485,16691.13243,10.40853
'090116903001',230,3.44188,2.41021,0.31438,0.64971,19168.30042,2598.23330,6.87179,16721.40351,65419.00000,2.43000,1.18106,44.02392,27.64726,46.21186,29.83520,33.63122,17.25456,16.37666,1.81162,19405.30104,32.76367,52335.20000,2.43000,1.18106,51.01151,31.86923,53.49298,34.35070,39.22454,20.08226,19.14228,1.73300,18898.24139,33.56686,98128.50000,4.00000,2.00000,35.49527,20.34101,37.33181,22.17755,26.77168,11.61742,15.15426,2.49628,27376.83186,22.52677,36550.00000,3.00000,1.00000,65.66061,40.81206,68.74774,43.89919,50.99673,26.14818,24.84855,1.60636,17885.20845,40.56098,11139.00000,1.00000,1.00000,148.87308,98.81228,152.09873,102.03793,133.55124,83.49044,50.06080,1.01241,11303.54683,34.66791,53842.79835,1.00000,1.00000,48.11724,34.30709,51.57178,37.76164,31.70816,17.89801,13.81015,1.31665,13485.46068,28.99658,26921.39918,1.00000,1.00000,78.07372,53.71797,82.11014,57.75439,58.90076,34.54501,24.35575,1.18281,12525.59023,31.49152,52335.20000,2.00000,0.00000,47.18154,34.24219,50.23043,37.29108,32.69932,19.75997,12.93935,1.24962,11284.00483,53.05518
'090116903002',517,3.43245,3.34711,0.14243,0.38845,19511.25647,2562.90474,8.71905,20502.66667,65419.00000,2.43000,1.18106,41.09637,24.85328,48.05636,31.81327,32.47924,16.23615,16.24310,1.79238,19279.45247,42.36810,52335.20000,2.43000,1.18106,47.64715,28.66817,55.53903,36.56006,37.87625,18.89727,18.97898,1.71421,18757.55704,43.17014,98128.50000,4.00000,2.00000,33.96520,19.06004,38.68463,23.77947,28.12209,13.21693,14.90516,2.45744,26819.69943,36.02267,36550.00000,3.00000,1.00000,61.36880,36.68507,71.24420,46.56047,49.14211,24.45839,24.68373,1.59316,17763.44555,49.45515,11139.00000,1.00000,1.00000,143.89403,94.17684,156.87597,107.15879,127.82114,78.10396,49.71719,0.99929,11276.38404,43.14320,53842.79835,1.00000,1.00000,43.44535,29.69697,53.92957,40.18119,30.46489,16.71651,13.74838,1.30029,13563.05332,37.47996,26921.39918,1.00000,1.00000,72.46539,48.23963,85.32654,61.10079,56.54205,32.31630,24.22575,1.16787,12557.09871,39.97134,52335.20000,2.00000,0.00000,43.03345,29.85874,52.74010,39.56539,31.01568,17.84097,13.17471,1.25903,11701.82337,57.32639
'090116903003',899,3.38489,3.17294,0.08471,0.25059,22164.37948,2648.75545,8.30065,16446.63677,65419.00000,2.43000,1.18106,41.53901,25.49500,53.35219,37.30818,36.68022,20.63621,16.04401,1.77835,18884.04928,45.15319,52335.20000,2.43000,1.18106,49.00970,30.27641,61.56549,42.83220,43.84547,25.11218,18.73329,1.70037,18355.16414,45.94942,98128.50000,4.00000,2.00000,32.47664,17.76688,42.22470,27.51494,28.46723,13.75747,14.70976,2.43679,26254.21539,36.72154,36550.00000,3.00000,1.00000,63.22169,38.84636,78.84224,54.46691,56.79692,32.42159,24.37533,1.58146,17391.32566,52.23095,11139.00000,1.00000,1.00000,137.66258,89.01580,196.77497,148.12820,113.34947,64.70270,48.64677,0.98712,10871.28809,47.12567,53842.79835,1.00000,1.00000,42.92562,29.39338,60.62239,47.09015,35.64689,22.11465,13.53224,1.28684,13207.31165,41.50346,26921.39918,1.00000,1.00000,69.72577,45.93299,95.17854,71.38576,59.25697,35.46419,23.79278,1.15498,12179.64505,43.97679,52335.20000,2.00000,0.00000,43.06940,29.96483,59.49688,46.39231,36.31272,23.20815,13.10457,1.25506,11566.88123,62.29854
'090116903004',913,4.60055,2.41789,0.15095,0.34693,16764.00017,2685.44158,8.71172,16385.76779,65419.00000,2.43000,1.18106,37.08136,20.89999,48.28213,32.10077,35.73452,19.55315,16.18136,1.76847,19515.33658,41.91684,52335.20000,2.43000,1.18106,43.54163,24.63619,59.03140,40.12596,41.67905,22.77362,18.90544,1.68959,18994.34176,42.84488,98128.50000,4.00000,2.00000,31.55134,16.72600,36.22585,21.40051,30.98925,16.16391,14.82534,2.42503,27028.93237,34.55273,36550.00000,3.00000,1.00000,56.91350,32.30538,81.82641,57.21829,53.91784,29.30971,24.60813,1.56415,18105.40059,48.60525,11139.00000,1.00000,1.00000,133.25560,83.85702,181.09992,131.70133,127.50254,78.10396,49.39858,0.98181,11356.70894,45.40301,53842.79835,1.00000,1.00000,35.88580,22.18789,52.70034,39.00243,33.86393,20.16602,13.69791,1.28788,13637.01901,38.85008,26921.39918,1.00000,1.00000,61.06268,36.95362,99.08195,74.97289,56.49103,32.38198,24.10906,1.15323,12633.86196,41.73285,52335.20000,2.00000,0.00000,36.15325,22.93859,53.34061,40.12596,34.08655,20.87189,13.21466,1.23893,12152.73598,56.50238
'090116904001',295,5.78189,5.09452,0.20723,0.55263,21783.83106,2516.16465,8.44860,18347.57576,65419.00000,2.43000,1.18106,44.03766,28.36178,51.57730,35.90143,29.98317,14.30730,15.67587,1.73016,18547.78011,51.48801,52335.20000,2.43000,1.18106,51.00739,32.70876,59.62600,41.32736,34.94165,16.64301,18.29864,1.65275,18032.18436,52.51915,98128.50000,4.00000,2.00000,36.06286,21.60078,41.33662,26.87454,26.23216,11.77009,14.46208,2.39508,25784.07611,44.38345,36550.00000,3.00000,1.00000,68.52039,44.84074,81.13519,57.45554,45.00543,21.32578,23.67965,1.52579,17023.11562,59.64919,11139.00000,1.00000,1.00000,185.45053,137.80774,236.16958,188.52680,90.90627,43.26348,47.64278,0.95372,10805.78966,53.47382,53842.79835,1.00000,1.00000,47.87510,34.64009,58.47937,45.24436,28.10792,14.87291,13.23501,1.24937,13047.97690,46.19294,26921.39918,1.00000,1.00000,82.35553,59.07569,101.28471,78.00486,47.07008,23.79024,23.27985,1.11931,12061.59090,49.39595,52335.20000,2.00000,0.00000,46.81607,34.31561,57.01564,44.51519,27.80327,15.30282,12.50045,1.18315,11233.65513,67.89737
'090116904002',318,5.03425,5.03425,0.22163,0.52242,23192.03684,2594.31844,7.99515,8055.55556,65419.00000,2.43000,1.18106,41.92430,26.26735,56.92936,41.27241,37.91896,22.26202,15.65694,1.73706,18362.92016,51.55256,52335.20000,2.43000,1.18106,48.78593,30.51211,66.05847,47.78465,44.17533,25.90151,18.27383,1.65976,17848.58301,52.52079,98128.50000,4.00000,2.00000,33.52390,19.06914,41.96970,27.51494,31.26944,16.81469,14.45476,2.40157,25632.97060,44.21866,36550.00000,3.00000,1.00000,62.82000,39.16232,84.66068,61.00300,56.99002,33.33234,23.65769,1.53536,16825.96332,60.11947,11139.00000,1.00000,1.00000,148.78204,101.36915,235.93969,188.52680,125.51685,78.10396,47.41289,0.95742,10634.60558,52.27369,53842.79835,1.00000,1.00000,41.98375,28.79951,63.33022,50.14598,36.28569,23.10145,13.18424,1.25231,12867.90582,45.43707,26921.39918,1.00000,1.00000,69.22299,46.04028,103.18333,80.00063,60.15787,36.97517,23.18270,1.12259,11885.42940,48.44465,52335.20000,2.00000,0.00000,42.43428,29.95147,63.98472,51.50192,36.68176,24.19896,12.48280,1.19468,10983.93176,69.29139
'090116905001',262,5.58169,4.03238,0.26164,0.73876,22077.62349,2475.88514,6.41121,20801.55440,65419.00000,2.43000,1.18106,35.73893,19.83108,46.41718,30.50934,34.76009,18.85224,15.90785,1.76584,18716.36098,36.74819,52335.20000,2.43000,1.18106,41.60753,23.03085,53.72097,35.14428,40.49714,21.92045,18.57669,1.68815,18205.32055,37.76319,98128.50000,4.00000,2.00000,29.12534,14.39925,36.12660,21.40051,28.48356,13.75747,14.72609,2.44680,26210.90728,24.62341,36550.00000,3.00000,1.00000,53.58047,29.57832,69.14579,45.14364,52.15365,28.15150,24.00215,1.55748,17149.89384,45.56956,11139.00000,1.00000,1.00000,122.73430,74.11550,196.74700,148.12820,115.94980,67.33100,48.61881,0.98378,10937.93750,40.42804,53842.79835,1.00000,1.00000,34.72064,21.26210,51.95035,38.49181,33.14125,19.68271,13.45855,1.28137,13147.95959,33.26112,26921.39918,1.00000,1.00000,57.65335,33.94789,84.99500,61.28953,55.14704,31.44157,23.70546,1.15046,12175.72372,36.41400,52335.20000,2.00000,0.00000,34.54166,22.04660,50.42651,37.93145,33.08554,20.59049,12.49506,1.19650,11030.72756,59.67187
'090116905002',1033,8.76595,5.92319,0.28670,0.55046,23855.14967,2518.29898,7.37033,14628.81356,65419.00000,2.43000,1.18106,38.57546,23.58110,58.78975,43.79539,36.52817,21.53381,14.99437,1.66088,17542.04902,68.25497,52335.20000,2.43000,1.18106,44.85519,27.37995,67.95251,50.47726,42.51591,25.04067,17.47525,1.58384,17032.94565,69.48254,98128.50000,4.00000,2.00000,32.10955,18.28374,46.61452,32.78872,30.64049,16.81469,13.82580,2.30468,24288.59451,61.23071,36550.00000,3.00000,1.00000,57.43408,34.86969,87.18554,64.62115,54.42087,31.85649,22.56439,1.45572,16085.97145,78.66467,11139.00000,1.00000,1.00000,118.24700,73.35445,194.89147,149.99892,110.48450,65.59195,44.89254,0.90223,10042.57320,68.57973,53842.79835,1.00000,1.00000,38.18974,25.59185,67.69434,55.09644,35.20154,22.60364,12.59790,1.19524,12238.91781,59.91191,26921.39918,1.00000,1.00000,62.64492,40.57117,106.61898,84.54523,58.19126,36.11751,22.07375,1.06634,11272.69896,63.72507,52335.20000,2.00000,0.00000,37.62803,25.59361,66.29985,54.26543,34.72416,22.68975,12.03442,1.13222,10823.91774,87.55802
'090116907001',459,4.13503,1.84050,0.12029,0.27267,25232.62008,2641.89307,9.17241,18410.69767,65419.00000,2.43000,1.18106,39.24510,23.32989,42.14599,26.23077,36.55142,20.63621,15.91521,1.75494,18869.09953,50.49187,52335.20000,2.43000,1.18106,45.83734,27.25839,48.71637,30.13742,43.16396,24.58501,18.57895,1.67651,18344.73020,51.37317,98128.50000,4.00000,2.00000,31.20282,16.54576,34.20559,19.54853,28.41453,13.75747,14.65706,2.41357,26390.47161,42.87620,36550.00000,3.00000,1.00000,59.13071,34.93309,62.60752,38.40990,55.90225,31.70463,24.19762,1.55343,17505.38342,57.57795,11139.00000,1.00000,1.00000,124.80131,77.19661,139.17487,91.57016,111.45444,63.84974,47.60471,0.96689,10592.45627,52.92301,53842.79835,1.00000,1.00000,40.52694,27.21518,46.42941,33.11766,35.04607,21.73431,13.31176,1.26977,12896.59374,46.70014,26921.39918,1.00000,1.00000,65.69195,42.33436,73.68006,50.32246,58.27443,34.91684,23.35759,1.13652,11882.95451,49.43771,52335.20000,2.00000,0.00000,40.46691,27.53847,45.72431,32.79588,35.58503,22.65660,12.92843,1.22570,11602.20743,66.32435
'090116908001',443,4.68254,4.68254,0.13741,0.45451,22575.66041,2605.20581,3.26248,15913.60000,65419.00000,2.43000,1.18106,43.45641,27.83401,48.81982,33.19743,39.53860,23.91621,15.62239,1.76323,17839.90857,39.57745,52335.20000,2.43000,1.18106,50.38802,32.17017,56.38920,38.17136,46.00434,27.78650,18.21784,1.68579,17317.47009,40.51332,98128.50000,4.00000,2.00000,34.58757,20.21267,39.23936,24.86445,31.18959,16.81469,14.37490,2.42868,24894.82143,17.20386,36550.00000,3.00000,1.00000,64.60238,41.08243,72.17380,48.65385,59.07170,35.55175,23.51995,1.56191,16194.39191,50.65546,11139.00000,1.00000,1.00000,143.74468,96.29397,168.64651,121.19580,125.55468,78.10396,47.45072,0.98088,10342.07616,44.64566,53842.79835,1.00000,1.00000,45.25114,32.01004,55.09682,41.85572,38.05918,24.81808,13.24110,1.27681,12632.57989,38.03745,26921.39918,1.00000,1.00000,73.02017,49.76545,87.00876,63.75404,62.80195,39.54723,23.25472,1.14662,11624.93843,40.94454,52335.20000,2.00000,0.00000,44.63500,32.13183,53.67683,41.17366,38.03023,25.52705,12.50317,1.22143,10535.42954,77.71024
'090116908002',363,4.67638,3.77284,0.14551,0.39495,22104.96177,2599.26866,8.21729,18827.53165,65419.00000,2.43000,1.18106,39.92890,24.08528,43.27070,27.42707,33.86704,18.02341,15.84363,1.74844,18771.50246,47.73998,52335.20000,2.43000,1.18106,46.27992,27.78260,50.03222,31.53490,39.47342,20.97610,18.49732,1.67067,18249.93541,48.67527,98128.50000,4.00000,2.00000,33.13487,18.53087,35.12055,20.51655,29.53293,14.92893,14.60400,2.41479,26136.92711,38.34365,36550.00000,3.00000,1.00000,59.48134,35.48967,64.19535,40.20368,50.93034,26.93867,23.99167,1.54577,17276.03050,54.99026,11139.00000,1.00000,1.00000,150.05073,102.05376,169.19277,121.19580,115.32797,67.33100,47.99697,0.96456,10841.32520,51.56549,53842.79835,1.00000,1.00000,42.25937,28.90952,47.93936,34.58951,31.95613,18.60628,13.34985,1.26274,13125.67580,44.96141,26921.39918,1.00000,1.00000,68.02213,44.55064,76.14976,52.67827,53.27900,29.80751,23.47149,1.13156,12120.74124,47.86669,52335.20000,2.00000,0.00000,41.50000,28.78667,46.79490,34.08157,31.89531,19.18198,12.71333,1.20513,11411.16962,65.41997
'090116908003',434,3.77431,3.77431,0.12175,0.32177,20015.93677,2637.47568,5.22809,23212.31527,65419.00000,2.43000,1.18106,41.46016,25.48632,48.53967,32.56583,34.63693,18.66309,15.97384,1.78182,18645.54645,35.38728,52335.20000,2.43000,1.18106,48.06332,29.41677,56.06284,37.41629,40.35337,21.70683,18.64655,1.70386,18121.34669,36.22934,98128.50000,4.00000,2.00000,33.62348,18.96739,39.02907,24.37299,28.41356,13.75747,14.65609,2.44599,25917.23219,19.22265,36550.00000,3.00000,1.00000,61.78973,37.60671,71.81648,47.63347,52.12593,27.94291,24.18301,1.58216,17078.96631,43.73029,11139.00000,1.00000,1.00000,136.66571,87.95011,169.91140,121.19580,104.62349,55.90789,48.71560,0.99212,10865.56055,40.34441,53842.79835,1.00000,1.00000,43.50215,29.96622,54.63235,41.09642,32.77485,19.23892,13.53593,1.29168,13168.50067,34.39859,26921.39918,1.00000,1.00000,70.12153,46.31210,86.25727,62.44783,54.56990,30.76047,23.80943,1.15990,12155.38818,37.01428,52335.20000,2.00000,0.00000,43.03816,30.10134,53.39174,40.45492,33.05937,20.12255,12.93682,1.24739,11269.16642,62.62007
