blkgrp,households,residential_density,gross_hh_density,block_denstiy,intersection_density,employment_access_index,job_diversity_index,average_median_commute_distance,per_capita_income,hh_type1_income,hh_type1_size,hh_type1_workers,hh_type1_ht,hh_type1_h,hh_type1_ht_own,hh_type1_h_own,hh_type1_ht_rent,hh_type1_h_rent,hh_type1_t,hh_type1_autos,hh_type1_vmt,hh_type1_transit_trips,hh_type2_income,hh_type2_size,hh_type2_workers,hh_type2_ht,hh_type2_h,hh_type2_ht_own,hh_type2_h_own,hh_type2_ht_rent,hh_type2_h_rent,hh_type2_t,hh_type2_autos,hh_type2_vmt,hh_type2_transit_trips,hh_type3_income,hh_type3_size,hh_type3_workers,hh_type3_ht,hh_type3_h,hh_type3_ht_own,hh_type3_h_own,hh_type3_ht_rent,hh_type3_h_rent,hh_type3_t,hh_type3_autos,hh_type3_vmt,hh_type3_transit_trips,hh_type4_income,hh_type4_size,hh_type4_workers,hh_type4_ht,hh_type4_h,hh_type4_ht_own,hh_type4_h_own,hh_type4_ht_rent,hh_type4_h_rent,hh_type4_t,hh_type4_autos,hh_type4_vmt,hh_type4_transit_trips,hh_type5_income,hh_type5_size,hh_type5_workers,hh_type5_ht,hh_type5_h,hh_type5_ht_own,hh_type5_h_own,hh_type5_ht_rent,hh_type5_h_rent,hh_type5_t,hh_type5_autos,hh_type5_vmt,hh_type5_transit_trips,hh_type6_income,hh_type6_size,hh_type6_workers,hh_type6_ht,hh_type6_h,hh_type6_ht_own,hh_type6_h_own,hh_type6_ht_rent,hh_type6_h_rent,hh_type6_t,hh_type6_autos,hh_type6_vmt,hh_type6_transit_trips,hh_type7_income,hh_type7_size,hh_type7_workers,hh_type7_ht,hh_type7_h,hh_type7_ht_own,hh_type7_h_own,hh_type7_ht_rent,hh_type7_h_rent,hh_type7_t,hh_type7_autos,hh_type7_vmt,hh_type7_transit_trips,hh_type8_income,hh_type8_size,hh_type8_workers,hh_type8_ht,hh_type8_h,hh_type8_ht_own,hh_type8_h_own,hh_type8_ht_rent,hh_type8_h_rent,hh_type8_t,hh_type8_autos,hh_type8_vmt,hh_type8_transit_trips
'090010101011',291,0.86173,0.52749,0.03082,0.10332,30077.96289,2138.44059,7.52810,48013.64985,81268.00000,2.66000,1.19674,63.46708,47.98937,63.46708,47.98937,35.62914,20.15143,15.47771,2.06236,23151.79223,46.66893,65014.40000,2.66000,1.19674,78.67952,59.98671,78.67952,59.98671,42.10748,23.41467,18.69281,1.97807,22588.00511,47.11061,121902.00000,4.00000,2.00000,46.91685,31.99291,46.91685,31.99291,31.30577,16.38183,14.92394,2.73139,31192.45425,25.75924,56600.00000,3.00000,1.00000,89.14270,68.90459,89.14270,68.90459,46.20086,25.96274,20.23811,1.91474,21839.93180,52.30984,11139.00000,1.00000,1.00000,407.37460,350.12120,407.37460,350.12120,124.71035,67.45694,57.25340,1.09862,12855.63681,55.52745,61103.75940,1.00000,1.00000,78.07018,63.82586,78.07018,63.82586,35.71379,21.46948,14.24432,1.43549,15450.52776,52.15829,30551.87970,1.00000,1.00000,152.28661,127.65172,152.28661,127.65172,58.85616,34.22127,24.63489,1.29831,14393.82179,53.53030,65014.40000,2.00000,0.00000,73.27570,59.98671,73.27570,59.98671,35.31035,22.02136,13.28899,1.45304,14297.99732,77.06750
'090010101012',239,1.22332,0.71944,0.04515,0.16556,31528.37553,2161.56431,7.82261,74843.10954,81268.00000,2.66000,1.19674,55.45466,40.26659,55.79446,40.60639,48.41148,33.22341,15.18807,2.03035,22612.12988,45.21951,65014.40000,2.66000,1.19674,68.66858,50.33323,69.09333,50.75799,59.86460,41.52926,18.33534,1.94656,22051.33352,45.78734,121902.00000,4.00000,2.00000,43.73996,29.01801,44.07137,29.34941,36.87089,22.14894,14.72195,2.70473,30585.97649,24.57856,56600.00000,3.00000,1.00000,77.62353,57.81599,78.11143,58.30389,67.51073,47.70318,19.80755,1.88014,21275.27757,50.94296,11139.00000,1.00000,1.00000,349.61929,293.77726,352.09842,296.25640,298.23362,242.39160,55.84202,1.07416,12480.87758,55.07949,61103.75940,1.00000,1.00000,67.48457,53.55456,67.93651,54.00650,58.11715,44.18713,13.93001,1.40726,15052.95523,50.74812,30551.87970,1.00000,1.00000,131.17662,107.10912,132.08050,108.01299,112.44177,88.37427,24.06750,1.27162,14005.53942,52.51197,65014.40000,2.00000,0.00000,63.19178,50.33323,63.61653,50.75799,54.38781,41.52926,12.85855,1.40886,13773.90730,75.00236
'090010101013',452,1.58796,0.11821,0.01465,0.05858,22155.91679,2148.39172,16.28000,61961.99262,81268.00000,2.66000,1.19674,61.98086,45.60460,64.36563,47.98937,49.59967,33.22341,16.37626,2.11492,25931.18149,38.65126,65014.40000,2.66000,1.19674,76.80752,57.00575,79.78848,59.98671,61.33103,41.52926,19.80177,2.02810,25362.98105,39.32702,121902.00000,4.00000,2.00000,45.99033,30.40307,47.58017,31.99291,37.73620,22.14894,15.58726,2.76059,34220.93265,34.72481,56600.00000,3.00000,1.00000,87.03543,65.48047,90.45955,68.90459,69.25814,47.70318,21.55496,1.96320,24890.60965,40.40772,11139.00000,1.00000,1.00000,394.51135,332.72239,411.91016,350.12120,304.18056,242.39160,61.78896,1.15775,14589.06573,45.33050,61103.75940,1.00000,1.00000,75.88182,60.65412,79.05356,63.82586,59.41484,44.18713,15.22770,1.51391,17217.62113,40.17585,30551.87970,1.00000,1.00000,147.73414,121.30824,154.07763,127.65172,114.80017,88.37427,26.42590,1.36887,16147.20614,42.27495,65014.40000,2.00000,0.00000,71.47659,57.00575,74.45755,59.98671,56.00010,41.52926,14.47084,1.53349,17302.06103,43.34751
'090010101014',434,1.31801,0.12823,0.01477,0.04787,25005.81993,2145.17789,9.71575,60193.27354,81268.00000,2.66000,1.19674,52.33014,36.35407,61.21586,45.23979,19.29841,3.32234,15.97607,2.10164,24856.38819,25.81523,65014.40000,2.66000,1.19674,60.93495,41.63197,71.01703,51.71405,23.45590,4.15293,19.30298,2.01516,24288.23056,26.41271,121902.00000,4.00000,2.00000,41.01482,25.76751,47.24022,31.99291,17.87256,2.62525,15.24731,2.74841,32992.39265,11.42598,56600.00000,3.00000,1.00000,67.18600,46.18896,78.32785,57.33082,25.76736,4.77032,20.99704,1.95184,23759.03383,30.32855,11139.00000,1.00000,1.00000,255.57490,196.14730,301.81920,242.39160,83.66676,24.23916,59.42760,1.14164,13818.97732,33.58670,61103.75940,1.00000,1.00000,63.14488,48.36815,74.96754,60.19080,19.19545,4.41871,14.77673,1.49519,16447.20621,29.02923,30551.87970,1.00000,1.00000,98.37093,72.81696,115.58180,90.02783,34.39140,8.83743,25.55397,1.35121,15376.92418,30.88515,65014.40000,2.00000,0.00000,60.39650,46.29309,71.73245,57.62904,18.25634,4.15293,14.10341,1.52102,16291.88092,46.73123
'090010101021',438,1.78142,0.24327,0.01888,0.06609,19687.77926,2126.98044,8.58958,81336.27451,81268.00000,2.66000,1.19674,62.30823,46.48496,63.81264,47.98937,32.43497,16.61170,15.82327,2.07859,24526.06678,32.48499,65014.40000,2.66000,1.19674,77.22147,58.10620,79.10198,59.98671,39.87990,20.76463,19.11527,1.99247,23959.19377,33.21198,121902.00000,4.00000,2.00000,46.05830,30.98997,47.06124,31.99291,26.14280,11.07447,15.06833,2.72138,32403.18485,16.22975,56600.00000,3.00000,1.00000,87.51477,66.74452,89.67484,68.90459,44.62184,23.85159,20.77025,1.92813,23393.36520,37.32142,11139.00000,1.00000,1.00000,398.58817,339.14532,409.56404,350.12120,180.63865,121.19580,59.44285,1.12798,13844.49931,42.61742,61103.75940,1.00000,1.00000,76.56484,61.82500,78.56570,63.82586,36.83341,22.09357,14.73984,1.47881,16462.92924,37.07198,30551.87970,1.00000,1.00000,149.16961,123.64999,153.17134,127.65172,69.70675,44.18713,25.51962,1.33594,15396.63759,39.33022,65014.40000,2.00000,0.00000,72.10760,58.10620,73.98811,59.98671,34.76603,20.76463,14.00140,1.49962,16170.31102,55.46201
'090010101022',542,0.59726,0.26778,0.02075,0.08498,20634.93462,2142.06878,19.24810,71839.36782,81268.00000,2.66000,1.19674,64.43971,47.98937,64.43971,47.98937,36.43020,19.97986,16.45034,2.12902,25827.98905,45.42042,65014.40000,2.66000,1.19674,79.88459,59.98671,79.88459,59.98671,43.16311,23.26522,19.89788,2.04312,25261.65284,45.75322,121902.00000,4.00000,2.00000,47.74800,31.99291,47.74800,31.99291,31.93593,16.18084,15.75509,2.79054,34366.30886,45.92518,56600.00000,3.00000,1.00000,90.51464,68.90459,90.51464,68.90459,47.52613,25.91608,21.61004,1.98178,24612.28578,45.68818,11139.00000,1.00000,1.00000,412.25217,350.12120,412.25217,350.12120,129.54655,67.41558,62.13098,1.15410,14767.31747,48.11256,61103.75940,1.00000,1.00000,79.08256,63.82586,79.08256,63.82586,36.36446,21.10776,15.25670,1.50328,17381.65275,45.57399,30551.87970,1.00000,1.00000,154.16784,127.65172,154.16784,127.65172,60.38598,33.86986,26.51612,1.36109,16317.02855,46.60776,65014.40000,2.00000,0.00000,74.25562,59.98671,74.25562,59.98671,36.26246,21.99355,14.26890,1.53485,16622.30051,44.10024
'090010101023',450,1.61107,0.10647,0.01609,0.05134,17634.95466,2177.75952,14.56830,63486.84211,81268.00000,2.66000,1.19674,62.61607,46.11901,64.48643,47.98937,49.72047,33.22341,16.49706,2.12977,26255.34417,33.26686,65014.40000,2.66000,1.19674,77.59841,57.64877,79.93636,59.98671,61.47891,41.52926,19.94964,2.04237,25687.61510,33.94893,121902.00000,4.00000,2.00000,46.39178,30.74601,47.63868,31.99291,37.79471,22.14894,15.64577,2.76858,34525.55176,28.43056,56600.00000,3.00000,1.00000,87.95034,66.21908,90.63586,68.90459,69.43444,47.70318,21.73126,1.97835,25225.26518,35.25359,11139.00000,1.00000,1.00000,399.06535,336.47545,412.71110,350.12120,304.98150,242.39160,62.58991,1.17197,14906.91868,40.22240,61103.75940,1.00000,1.00000,76.74807,61.33829,79.23564,63.82586,59.59691,44.18713,15.40978,1.53258,17531.87852,35.01956,30551.87970,1.00000,1.00000,149.42645,122.67658,154.40159,127.65172,115.12414,88.37427,26.74987,1.38573,16462.92773,37.13829,65014.40000,2.00000,0.00000,72.34912,57.64877,74.68706,59.98671,56.22961,41.52926,14.70035,1.55852,17663.36983,39.30787
'090010102011',294,0.66537,0.27370,0.02979,0.09403,25312.19657,2224.25436,16.18920,73529.70588,81268.00000,2.66000,1.19674,63.64548,47.48712,64.14772,47.98937,49.38176,33.22341,16.15835,2.10823,24991.79178,48.02124,65014.40000,2.66000,1.19674,78.89518,59.35891,79.52298,59.98671,61.06553,41.52926,19.53627,2.02276,24427.76630,48.38372,121902.00000,4.00000,2.00000,47.19947,31.65808,47.53430,31.99291,37.69033,22.14894,15.54139,2.77475,33500.43232,43.76381,56600.00000,3.00000,1.00000,89.38042,68.18346,90.10156,68.90459,68.90015,47.70318,21.19697,1.96013,23764.51686,49.49032,11139.00000,1.00000,1.00000,406.80627,346.45692,410.47054,350.12120,302.74094,242.39160,60.34935,1.13558,14016.13876,52.13090,61103.75940,1.00000,1.00000,78.05125,63.15788,78.71923,63.82586,59.08051,44.18713,14.89337,1.48149,16612.84794,49.36595,30551.87970,1.00000,1.00000,152.15120,126.31575,153.48716,127.65172,114.20971,88.37427,25.83544,1.34063,15555.40154,50.49191,65014.40000,2.00000,0.00000,73.26180,59.35891,73.88961,59.98671,55.43216,41.52926,13.90289,1.50552,15788.25015,53.74543
'090010102012',265,0.43969,0.29068,0.02413,0.09653,28070.67373,2217.76146,10.44180,44664.95468,81268.00000,2.66000,1.19674,61.83886,45.87385,63.95438,47.98937,39.57998,23.61497,15.96501,2.10366,23517.92948,85.58282,65014.40000,2.66000,1.19674,76.46013,57.16508,79.28177,59.98671,46.77163,27.47657,19.29506,2.01847,22952.50756,85.84181,121902.00000,4.00000,2.00000,46.11225,30.83146,47.27370,31.99291,33.89179,18.61100,15.28079,2.75151,31756.96854,79.02285,56600.00000,3.00000,1.00000,86.58007,65.59929,89.88537,68.90459,51.80253,30.82175,20.98077,1.96267,22247.89121,91.12186,11139.00000,1.00000,1.00000,385.82134,326.64631,409.29622,350.12120,138.82470,79.64967,59.17503,1.13142,12900.58791,79.14035,61103.75940,1.00000,1.00000,75.14431,60.46366,78.50651,63.82586,39.76811,25.08746,14.68065,1.47519,15507.94902,77.16478,30551.87970,1.00000,1.00000,145.47736,120.05793,153.07115,127.65172,65.57750,40.15808,25.41943,1.33520,14446.16488,77.96928,65014.40000,2.00000,0.00000,71.10814,57.13535,73.95950,59.98671,41.10686,27.13407,13.97279,1.53204,14532.42560,101.22444
'090010102013',389,0.80226,0.48938,0.02894,0.14090,26936.67258,2254.79207,18.53370,66137.83069,81268.00000,2.66000,1.19674,62.64621,46.77089,63.86468,47.98937,24.36574,8.49043,15.87531,2.07491,24464.30467,48.34900,65014.40000,2.66000,1.19674,77.65135,58.46362,79.17445,59.98671,29.80077,10.61303,19.18774,1.99031,23900.07725,48.76762,121902.00000,4.00000,2.00000,46.53182,31.18059,47.34414,31.99291,21.01151,5.66028,15.35122,2.74791,32888.61362,46.35774,56600.00000,3.00000,1.00000,87.92508,67.15507,89.67460,68.90459,32.96082,12.19081,20.77001,1.92608,23175.07966,49.32905,11139.00000,1.00000,1.00000,400.28385,341.23143,409.17362,350.12120,120.99695,61.94452,59.05243,1.10758,13740.34571,52.37859,61103.75940,1.00000,1.00000,76.79559,62.20529,78.41616,63.82586,25.88257,11.29227,14.59030,1.44684,16338.59527,49.18541,30551.87970,1.00000,1.00000,149.71168,124.41057,152.95282,127.65172,47.88564,22.58454,25.30110,1.30868,15280.52159,50.48576,65014.40000,2.00000,0.00000,71.91779,58.46362,73.44089,59.98671,24.06721,10.61303,13.45418,1.46053,15243.52761,50.60105
'090010102021',314,0.69937,0.39488,0.01635,0.08929,24018.39156,2087.77622,5.20794,88968.32740,81268.00000,2.66000,1.19674,62.33519,46.48869,63.83586,47.98937,36.11748,20.27099,15.84649,2.10916,23879.04297,41.43699,65014.40000,2.66000,1.19674,77.16093,58.01343,79.13421,59.98671,42.68655,23.53905,19.14750,2.02406,23311.39646,41.81383,121902.00000,4.00000,2.00000,46.31491,31.15497,47.15285,31.99291,31.67563,16.51570,15.15994,2.77321,31947.76549,14.52144,56600.00000,3.00000,1.00000,87.35112,66.58652,89.66920,68.90459,46.85295,26.08834,20.76460,1.96221,22557.84127,48.47267,11139.00000,1.00000,1.00000,397.25747,337.72715,409.65152,350.12120,180.72613,121.19580,59.53033,1.13955,13541.95697,51.21787,61103.75940,1.00000,1.00000,76.30952,61.56647,78.56891,63.82586,36.83662,22.09357,14.74305,1.48264,16166.28704,48.34337,30551.87970,1.00000,1.00000,148.67208,123.13294,153.19086,127.65172,69.72627,44.18713,25.53914,1.34293,15097.59271,49.51394,65014.40000,2.00000,0.00000,71.79218,57.93628,73.84260,59.98671,35.97001,22.11411,13.85589,1.50958,14994.67691,80.89419
'090010102022',674,1.27638,1.08729,0.02258,0.13712,30370.26288,2134.58846,9.55668,47324.06015,81268.00000,2.66000,1.19674,51.59063,36.56621,57.66165,42.63724,34.27953,19.25512,15.02441,2.01220,21609.28532,77.60529,65014.40000,2.66000,1.19674,60.04571,41.91381,66.90008,48.76817,40.50098,22.36907,18.13190,1.92886,21043.45355,78.18988,121902.00000,4.00000,2.00000,42.20668,27.72845,46.47114,31.99291,30.04685,15.56862,14.47823,2.66260,29174.07142,66.43956,56600.00000,3.00000,1.00000,65.96966,46.34771,73.53021,53.90826,44.41130,24.78935,19.62195,1.86855,20271.66826,83.74366,11139.00000,1.00000,1.00000,226.23292,171.04471,243.71500,188.52680,176.38400,121.19580,55.18820,1.06484,11809.68719,77.61936,61103.75940,1.00000,1.00000,61.43531,47.63694,70.39341,56.59504,35.89194,22.09357,13.79837,1.39444,14420.17464,73.16015,30551.87970,1.00000,1.00000,98.08512,74.26020,108.63179,84.80686,68.01206,44.18713,23.82492,1.26022,13357.11738,74.97605,65014.40000,2.00000,0.00000,57.87321,44.93910,66.21666,53.28255,34.08248,21.14836,12.93411,1.42578,13225.15609,97.96715
'090010102023',503,1.28378,1.23928,0.03942,0.18725,33277.71579,2098.74429,7.71475,62585.61644,81268.00000,2.66000,1.19674,50.47184,35.53707,53.47529,38.54052,37.40363,22.46886,14.93477,2.00277,22086.42191,46.15373,65014.40000,2.66000,1.19674,58.76152,40.73844,62.12901,44.10594,44.10934,26.08627,18.02307,1.91978,21524.49663,46.74063,121902.00000,4.00000,2.00000,41.62758,27.11009,43.62714,29.10965,32.92737,18.40988,14.51749,2.68033,29891.26542,24.87814,56600.00000,3.00000,1.00000,64.46684,45.02901,68.19768,48.75985,48.23372,28.79589,19.43783,1.85317,20695.27372,52.05505,11139.00000,1.00000,1.00000,274.54089,219.74268,297.18981,242.39160,175.99401,121.19580,54.79821,1.05045,12254.68478,56.33047,61103.75940,1.00000,1.00000,59.79201,46.10798,64.86320,51.17917,37.72694,24.04291,13.68403,1.37740,14835.37378,51.85367,30551.87970,1.00000,1.00000,103.75268,80.11663,112.01032,88.37427,67.82318,44.18713,23.63605,1.24426,13784.45121,53.67674,65014.40000,2.00000,0.00000,56.19601,43.65131,60.66629,48.12160,36.74550,24.20081,12.54469,1.37571,13338.08253,76.84955
'090010102024',238,0.91491,0.40603,0.02047,0.12283,28233.44717,2168.84207,5.44516,48342.06897,81268.00000,2.66000,1.19674,46.64660,31.25840,46.36319,30.97498,48.61161,33.22341,15.38820,2.06400,22635.02876,52.97868,65014.40000,2.66000,1.19674,54.76250,36.18490,53.99168,35.41408,60.10686,41.52926,18.57760,1.97926,22068.61410,53.44038,121902.00000,4.00000,2.00000,37.90240,23.11596,38.04187,23.25543,36.93538,22.14894,14.78644,2.72045,30544.84614,29.60693,56600.00000,3.00000,1.00000,60.39852,40.26268,59.32537,39.18953,67.83903,47.70318,20.13585,1.91810,21313.17619,61.19329,11139.00000,1.00000,1.00000,216.68496,160.01014,204.80302,148.12820,299.06642,242.39160,56.67483,1.10231,12461.66489,57.11314,61103.75940,1.00000,1.00000,55.75950,41.58705,55.38449,41.21204,58.35958,44.18713,14.17244,1.44270,15076.59845,53.59130,30551.87970,1.00000,1.00000,89.50301,65.04050,86.13757,61.67506,112.83678,88.37427,24.46251,1.30409,14011.73062,55.02548,65014.40000,2.00000,0.00000,52.74767,39.37847,52.43746,39.06826,54.89846,41.52926,13.36920,1.47291,13913.61891,90.39820
'090010103001',247,0.97189,0.95197,0.04625,0.21583,37482.97223,2218.36366,7.85981,47786.79245,81268.00000,2.66000,1.19674,58.77562,43.77479,62.99020,47.98937,40.84126,25.84043,15.00083,2.01189,21058.26569,99.60829,65014.40000,2.66000,1.19674,68.87168,50.76690,73.21128,55.10650,50.40531,32.30054,18.10477,1.92880,20497.67688,100.09084,121902.00000,4.00000,2.00000,44.29173,29.77353,46.51112,31.99291,34.84753,20.32933,14.51821,2.66980,28858.67488,86.36262,56600.00000,3.00000,1.00000,75.99437,56.40457,80.53036,60.94056,56.69227,37.10247,19.58980,1.86882,19674.66873,107.65766,11139.00000,1.00000,1.00000,330.33250,275.75724,350.83165,296.25640,243.10206,188.52680,54.57526,1.05843,11223.57116,94.97321,61103.75940,1.00000,1.00000,71.88677,58.22047,77.49216,63.82586,48.03407,34.36777,13.66630,1.38618,13794.06571,91.29241,30551.87970,1.00000,1.00000,124.12419,100.53915,131.59804,108.01299,92.32059,68.73554,23.58505,1.25271,12747.29458,92.79132,65014.40000,2.00000,0.00000,67.50616,54.71849,72.77438,59.98671,45.08821,32.30054,12.78767,1.41751,12322.40130,125.88992
'090010103002',390,1.34220,1.27692,0.06548,0.24229,39349.49871,2211.89591,7.25042,41925.73529,81268.00000,2.66000,1.19674,53.08487,38.45030,62.62394,47.98937,37.31621,22.68164,14.63457,1.96980,20300.39637,102.73776,65014.40000,2.66000,1.19674,64.03108,46.37958,76.15215,58.50065,43.99421,26.34270,17.65151,1.88718,19743.11310,103.34261,121902.00000,4.00000,2.00000,40.95367,26.75326,46.19332,31.99291,32.29220,18.09179,14.20041,2.62524,27886.51144,87.91325,56600.00000,3.00000,1.00000,70.42943,51.34977,83.78303,64.70338,48.35509,29.27544,19.07966,1.82609,18918.15220,111.60985,11139.00000,1.00000,1.00000,200.92300,148.11958,244.26912,191.46570,129.26920,76.46578,52.80342,1.02551,10697.67457,98.69944,61103.75940,1.00000,1.00000,62.25309,48.97320,77.10574,63.82586,37.70074,24.42086,13.27988,1.34965,13242.95469,94.08569,30551.87970,1.00000,1.00000,101.14566,78.26275,124.97526,102.09235,61.75386,38.87095,22.88291,1.21765,12206.45152,95.96452,65014.40000,2.00000,0.00000,59.36894,46.95519,72.40046,59.98671,37.82704,25.41329,12.41375,1.37502,11781.55308,131.67108
'090010103003',229,2.33600,0.45547,0.03779,0.15315,33989.65675,2263.01932,11.19840,84746.10169,81268.00000,2.66000,1.19674,62.15487,47.34457,62.79967,47.98937,48.03371,33.22341,14.81030,1.97333,21915.31937,56.05684,65014.40000,2.66000,1.19674,77.04278,59.18071,77.84879,59.98671,59.39134,41.52926,17.86207,1.88909,21353.05829,56.91304,121902.00000,4.00000,2.00000,45.91368,31.56304,46.34355,31.99291,36.49958,22.14894,14.35064,2.62466,29615.60217,45.26054,56600.00000,3.00000,1.00000,87.30674,67.97877,88.23257,68.90459,67.03115,47.70318,19.32797,1.82244,20719.79850,61.55326,11139.00000,1.00000,1.00000,398.79116,345.41685,403.49551,350.12120,295.76591,242.39160,53.37431,1.03593,11625.68678,60.73692,61103.75940,1.00000,1.00000,76.42826,62.96827,77.28585,63.82586,57.64712,44.18713,13.45999,1.37240,14208.93722,54.20588,30551.87970,1.00000,1.00000,149.09898,125.93655,150.81416,127.65172,111.53670,88.37427,23.16244,1.23538,13156.97156,56.86548,65014.40000,2.00000,0.00000,71.80184,59.18071,72.60785,59.98671,54.15040,41.52926,12.62114,1.37696,13619.85322,73.88970
'090010103004',174,0.46117,0.23306,0.02947,0.10046,37338.05667,2236.70708,15.34640,81617.64706,81268.00000,2.66000,1.19674,62.03676,46.07998,63.94615,47.98937,36.25998,20.30319,15.95678,2.08346,23619.22643,96.49873,65014.40000,2.66000,1.19674,76.88680,57.59997,79.27354,59.98671,44.66582,25.37899,19.28683,1.99855,23055.12514,96.76825,121902.00000,4.00000,2.00000,46.07855,30.71998,47.35148,31.99291,28.89403,13.53546,15.35856,2.74212,32063.96170,94.84292,56600.00000,3.00000,1.00000,87.12503,66.16303,89.86660,68.90459,50.11395,29.15194,20.96200,1.94023,22389.47648,100.23675,11139.00000,1.00000,1.00000,394.86203,336.19064,408.79258,350.12120,206.79959,148.12820,58.67139,1.11038,12709.59172,90.67229,61103.75940,1.00000,1.00000,75.84045,61.28637,78.37994,63.82586,41.55733,27.00325,14.55408,1.45204,15306.87911,88.61645,30551.87970,1.00000,1.00000,147.77841,122.57274,152.85739,127.65172,79.21216,54.00650,25.20567,1.31291,14249.19725,89.45364,65014.40000,2.00000,0.00000,71.36423,57.59997,73.75097,59.98671,39.14325,25.37899,13.76426,1.49534,14479.66761,103.75094
'090010103005',381,0.82336,0.68042,0.03215,0.16787,42864.93710,2146.72112,12.73310,42905.40541,81268.00000,2.66000,1.19674,60.16980,44.88890,63.27026,47.98937,48.50430,33.22341,15.28089,2.01631,21836.15773,111.53827,65014.40000,2.66000,1.19674,72.96467,54.51207,76.41525,57.96265,59.98187,41.52926,18.45261,1.93305,21272.67411,111.96516,121902.00000,4.00000,2.00000,44.69817,29.92594,46.76515,31.99291,36.92118,22.14894,14.77224,2.67389,29804.26430,107.25483,56600.00000,3.00000,1.00000,80.66042,60.65797,84.10356,64.10111,67.70563,47.70318,20.00245,1.87399,20521.50174,117.27259,11139.00000,1.00000,1.00000,298.10154,242.39160,298.10154,242.39160,298.10154,242.39160,55.70994,1.05924,11619.05700,104.39087,61103.75940,1.00000,1.00000,73.59120,59.70224,77.71481,63.82586,58.07609,44.18713,13.88895,1.38829,14211.63289,101.13460,30551.87970,1.00000,1.00000,122.37794,98.36430,125.03310,101.01946,112.38791,88.37427,24.01364,1.25429,13155.86967,102.46064,65014.40000,2.00000,0.00000,69.15864,56.11113,73.03422,59.98671,54.57677,41.52926,13.04751,1.42427,13053.46408,124.46767
'090010104001',342,2.55023,2.54606,0.06700,0.33501,36554.84549,2181.29426,6.83029,53788.25911,81268.00000,2.66000,1.19674,52.12645,37.86677,52.12645,37.86677,37.94286,23.68317,14.25968,1.92940,20747.67514,45.55534,65014.40000,2.66000,1.19674,60.59544,43.40627,60.59544,43.40627,44.67369,27.48451,17.18918,1.84753,20190.63061,46.45577,121902.00000,4.00000,2.00000,42.65814,28.67704,42.65814,28.67704,33.65479,19.67369,13.98110,2.61289,28236.10323,20.69180,56600.00000,3.00000,1.00000,66.45985,48.00673,66.45985,48.00673,48.54422,30.09111,18.45312,1.77493,19309.08064,52.70420,11139.00000,1.00000,1.00000,294.19039,242.39160,294.19039,242.39160,131.43952,79.64073,51.79879,0.99714,11398.02975,59.26368,61103.75940,1.00000,1.00000,63.17649,50.16287,63.17649,50.16287,38.59977,25.58615,13.01363,1.31559,13941.48873,52.39524,30551.87970,1.00000,1.00000,110.80288,88.37427,110.80288,88.37427,63.05612,40.62751,22.42862,1.18591,12905.72718,55.19225,65014.40000,2.00000,0.00000,58.71251,47.01519,58.71251,47.01519,36.49863,24.80132,11.69732,1.28308,12233.77151,81.06145
'090010104002',542,1.97932,1.97847,0.04015,0.24092,38092.20869,2167.42440,6.48045,40288.80309,81268.00000,2.66000,1.19674,58.64437,44.22997,62.40377,47.98937,42.22955,27.81515,14.41440,1.94634,20871.53685,54.27638,65014.40000,2.66000,1.19674,69.90673,52.52787,74.53929,57.16043,49.67940,32.30054,17.37886,1.86422,20309.76029,55.05222,121902.00000,4.00000,2.00000,44.22606,30.15852,46.06045,31.99291,36.21648,22.14894,14.06754,2.62216,28371.00639,29.43668,56600.00000,3.00000,1.00000,77.03529,58.33068,81.89708,63.19246,55.80709,37.10247,18.70462,1.79554,19456.37973,61.84595,11139.00000,1.00000,1.00000,284.69527,232.35406,294.73281,242.39160,240.86801,188.52680,52.34121,1.00831,11395.09034,65.30699,61103.75940,1.00000,1.00000,71.48952,58.33644,76.97895,63.82586,47.52086,34.36777,13.15309,1.32862,13974.64497,59.38895,30551.87970,1.00000,1.00000,116.43673,93.76794,122.16977,99.50099,91.40433,68.73554,22.66879,1.19818,12924.18434,61.79893,65014.40000,2.00000,0.00000,66.82945,54.82748,71.98868,59.98671,44.30250,32.30054,12.00197,1.31554,12405.69609,90.95655
'090010104003',326,2.70372,2.70372,0.11611,0.27369,40467.50690,2156.32772,6.85477,32090.30837,81268.00000,2.66000,1.19674,53.58049,39.68798,59.74753,45.85502,36.63885,22.74633,13.89251,1.89946,19396.76611,66.28843,65014.40000,2.66000,1.19674,62.33357,45.59949,69.32491,52.59083,43.12747,26.39339,16.73408,1.81787,18846.35090,67.21894,121902.00000,4.00000,2.00000,41.96829,28.36416,45.59705,31.99291,31.99964,18.39551,13.60413,2.56449,26547.69923,44.71064,56600.00000,3.00000,1.00000,68.42465,50.43303,76.17133,58.17971,47.14356,29.15194,17.99162,1.74956,18009.19911,74.67542,11139.00000,1.00000,1.00000,227.38162,177.74558,238.16284,188.52680,197.76424,148.12820,49.63604,0.97455,10289.55842,73.77945,61103.75940,1.00000,1.00000,64.32631,51.75046,73.33471,60.75885,39.57911,27.00325,12.57586,1.29089,12782.44961,66.68157,30551.87970,1.00000,1.00000,103.33139,81.72509,113.42142,91.81512,75.61279,54.00650,21.60630,1.16207,11767.28055,69.57201,65014.40000,2.00000,0.00000,60.01420,48.50212,68.43141,56.91932,36.89108,25.37899,11.51208,1.27960,11303.98031,100.33995
