blkgrp,households,residential_density,gross_hh_density,block_denstiy,intersection_density,employment_access_index,job_diversity_index,average_median_commute_distance,per_capita_income,hh_type1_income,hh_type1_size,hh_type1_workers,hh_type1_ht,hh_type1_h,hh_type1_ht_own,hh_type1_h_own,hh_type1_ht_rent,hh_type1_h_rent,hh_type1_t,hh_type1_autos,hh_type1_vmt,hh_type1_transit_trips,hh_type2_income,hh_type2_size,hh_type2_workers,hh_type2_ht,hh_type2_h,hh_type2_ht_own,hh_type2_h_own,hh_type2_ht_rent,hh_type2_h_rent,hh_type2_t,hh_type2_autos,hh_type2_vmt,hh_type2_transit_trips,hh_type3_income,hh_type3_size,hh_type3_workers,hh_type3_ht,hh_type3_h,hh_type3_ht_own,hh_type3_h_own,hh_type3_ht_rent,hh_type3_h_rent,hh_type3_t,hh_type3_autos,hh_type3_vmt,hh_type3_transit_trips,hh_type4_income,hh_type4_size,hh_type4_workers,hh_type4_ht,hh_type4_h,hh_type4_ht_own,hh_type4_h_own,hh_type4_ht_rent,hh_type4_h_rent,hh_type4_t,hh_type4_autos,hh_type4_vmt,hh_type4_transit_trips,hh_type5_income,hh_type5_size,hh_type5_workers,hh_type5_ht,hh_type5_h,hh_type5_ht_own,hh_type5_h_own,hh_type5_ht_rent,hh_type5_h_rent,hh_type5_t,hh_type5_autos,hh_type5_vmt,hh_type5_transit_trips,hh_type6_income,hh_type6_size,hh_type6_workers,hh_type6_ht,hh_type6_h,hh_type6_ht_own,hh_type6_h_own,hh_type6_ht_rent,hh_type6_h_rent,hh_type6_t,hh_type6_autos,hh_type6_vmt,hh_type6_transit_trips,hh_type7_income,hh_type7_size,hh_type7_workers,hh_type7_ht,hh_type7_h,hh_type7_ht_own,hh_type7_h_own,hh_type7_ht_rent,hh_type7_h_rent,hh_type7_t,hh_type7_autos,hh_type7_vmt,hh_type7_transit_trips,hh_type8_income,hh_type8_size,hh_type8_workers,hh_type8_ht,hh_type8_h,hh_type8_ht_own,hh_type8_h_own,hh_type8_ht_rent,hh_type8_h_rent,hh_type8_t,hh_type8_autos,hh_type8_vmt,hh_type8_transit_trips
'090091201001',699,1.73168,1.42909,0.04702,0.10222,16155.46532,2483.58395,7.17986,36522.32558,61114.00000,2.51000,1.17618,48.28100,30.05366,48.13165,29.90430,49.29166,31.06432,18.22734,1.86527,20546.08868,26.26373,48891.20000,2.51000,1.17618,55.84477,34.53684,55.60591,34.29798,57.46104,36.15311,21.30793,1.78401,20002.17813,26.80504,91671.00000,4.00000,2.00000,38.83969,22.44052,38.77060,22.37143,39.30718,22.90801,16.39917,2.50323,28085.68090,13.93379,36450.00000,3.00000,1.00000,68.54059,42.26296,68.09658,41.81894,71.54512,45.26749,26.27763,1.68125,19127.79589,31.18126,11139.00000,1.00000,1.00000,177.78445,124.66349,174.31675,121.19580,201.24915,148.12820,53.12096,1.06344,12187.24488,30.22945,48696.41434,1.00000,1.00000,53.77438,37.84109,54.35926,38.42597,49.81669,33.88340,15.93329,1.35495,14414.02078,26.65096,24348.20717,1.00000,1.00000,87.42976,59.32019,86.18150,58.07192,95.87637,67.76680,28.10957,1.21798,13367.69982,28.33243,48891.20000,2.00000,0.00000,52.20295,37.01091,52.58259,37.39055,49.63404,34.44200,15.19204,1.34528,12875.01363,45.21825
'090091201002',604,1.23998,1.20637,0.03795,0.15179,18683.09198,2402.13876,7.34282,25336.53846,61114.00000,2.51000,1.17618,56.55696,38.06436,59.98947,41.49686,45.49133,26.99872,18.49261,1.88904,20823.68694,43.51990,48891.20000,2.51000,1.17618,65.93446,44.30389,69.20872,47.57815,55.37897,33.74840,21.63057,1.80785,20277.99215,43.95432,91671.00000,4.00000,2.00000,45.36873,28.69683,47.68503,31.01312,37.90153,21.22962,16.67191,2.53472,28643.31626,33.08473,36450.00000,3.00000,1.00000,81.67221,54.97018,84.68194,57.97990,71.96953,45.26749,26.70204,1.70683,19378.21560,48.97355,11139.00000,1.00000,1.00000,202.05628,148.12820,202.05628,148.12820,202.05628,148.12820,53.92808,1.07901,12318.27578,43.90466,48696.41434,1.00000,1.00000,64.90624,48.77375,69.52515,53.39267,50.01588,33.88340,16.13248,1.37009,14556.84685,41.03283,24348.20717,1.00000,1.00000,106.06162,77.56802,109.10191,80.60831,96.26039,67.76680,28.49360,1.23331,13504.98356,42.38225,48891.20000,2.00000,0.00000,62.97756,47.64005,67.28668,51.94917,49.08591,33.74840,15.33750,1.36386,12820.79304,61.99250
'090091201003',706,2.48985,2.03679,0.04904,0.16444,20241.24955,2267.71353,8.02939,23442.62948,61114.00000,2.51000,1.17618,47.14695,29.54452,52.15122,34.54880,34.74718,17.14475,17.60243,1.80870,19600.33650,47.63836,48891.20000,2.51000,1.17618,54.53728,33.98341,60.20703,39.65316,40.48859,19.93472,20.55387,1.72834,19056.79922,48.31161,91671.00000,4.00000,2.00000,38.36677,22.48427,41.79416,25.91166,29.87426,13.99176,15.88250,2.43884,26814.42646,39.32267,36450.00000,3.00000,1.00000,66.83441,41.54104,73.67422,48.38086,49.88650,24.59313,25.29337,1.62520,18181.87004,53.96207,11139.00000,1.00000,1.00000,159.49482,108.80537,171.88525,121.19580,128.79341,78.10396,50.68945,1.02012,11460.99538,47.49252,48696.41434,1.00000,1.00000,52.03307,36.72969,59.62097,44.31759,33.23150,17.92812,15.30338,1.30569,13685.30364,43.04179,24348.20717,1.00000,1.00000,85.02498,58.09784,94.05152,67.12438,62.65872,35.73158,26.92714,1.17151,12640.14218,45.13310,48891.20000,2.00000,0.00000,50.64113,36.04175,57.62933,43.02996,33.32553,18.72616,14.59937,1.29305,12267.14604,64.24823
'090091201004',491,2.51182,2.46415,0.05019,0.18067,21885.78663,2381.04777,8.16138,19488.44444,61114.00000,2.51000,1.17618,49.93271,32.56195,54.21577,36.84501,38.86554,21.49478,17.37076,1.79364,19124.24849,59.46074,48891.20000,2.51000,1.17618,57.74017,37.46750,62.56485,42.29218,45.27349,25.00082,20.27267,1.71369,18580.91868,60.13737,91671.00000,4.00000,2.00000,39.75053,24.04698,43.35758,27.65403,30.43013,14.72658,15.70355,2.42037,26282.70651,52.70053,36450.00000,3.00000,1.00000,70.73737,45.81173,76.52307,51.59742,55.78748,30.86183,24.92565,1.61204,17682.72929,66.40567,11139.00000,1.00000,1.00000,154.06604,104.38132,170.88052,121.19580,110.61840,60.93368,49.68472,1.00743,11072.08433,57.02359,48696.41434,1.00000,1.00000,55.37982,40.33232,62.30371,47.25621,37.48890,22.44140,15.04750,1.29036,13295.02102,52.55051,24348.20717,1.00000,1.00000,88.07406,61.62981,98.03824,71.59399,62.32720,35.88295,26.44425,1.15742,12250.50404,54.65233,48891.20000,2.00000,0.00000,53.94630,39.59075,60.19240,45.83685,37.80674,23.45119,14.35555,1.28282,11806.85091,75.53944
'090091202001',418,3.99592,1.56422,0.08607,0.26569,21225.26625,2415.14965,8.55614,23266.78201,61114.00000,2.51000,1.17618,44.18072,27.10438,50.92961,33.85327,35.16962,18.09328,17.07634,1.74293,19106.48636,70.63049,48891.20000,2.51000,1.17618,51.18674,31.26606,58.83320,38.91253,40.97722,21.05654,19.92067,1.66233,18568.76997,71.49700,91671.00000,4.00000,2.00000,36.30060,20.82784,40.77474,25.30199,30.32674,14.85398,15.47276,2.35998,26273.24775,66.32777,36450.00000,3.00000,1.00000,62.79565,38.29958,72.11240,47.61632,50.35597,25.85990,24.49607,1.55559,17780.28896,78.50825,11139.00000,1.00000,1.00000,168.73768,120.44839,196.41748,148.12820,131.77972,83.49044,48.28928,0.96855,10864.70622,66.75568,48696.41434,1.00000,1.00000,47.70147,32.99004,58.10603,43.39461,33.80934,19.09792,14.71143,1.25575,13050.53382,61.02739,24348.20717,1.00000,1.00000,80.89089,55.10363,93.55405,67.76680,63.98309,38.19583,25.78726,1.12080,12023.45371,63.71901,48891.20000,2.00000,0.00000,46.61379,32.51799,56.42293,42.32713,33.51667,19.42087,14.09580,1.23539,11956.94828,84.85247
'090091202002',707,7.92771,4.22503,0.23904,0.47808,21725.07349,2369.89377,8.74378,11192.94118,61114.00000,2.51000,1.17618,42.35345,26.24582,60.28736,44.17973,40.50690,24.39927,16.10763,1.65533,17779.39765,74.89614,48891.20000,2.51000,1.17618,49.58843,30.83058,73.49539,54.73753,47.12687,28.36902,18.75786,1.57605,17257.50845,76.07536,91671.00000,4.00000,2.00000,33.76305,19.06841,44.14780,29.45315,32.69380,17.99915,14.69465,2.26954,24401.75635,71.58207,36450.00000,3.00000,1.00000,60.48041,37.58470,90.10326,67.20755,57.43032,34.53461,22.89571,1.46332,16414.91751,83.91819,11139.00000,1.00000,1.00000,123.84959,78.63835,200.04257,154.83133,116.00445,70.79321,45.21124,0.90614,10139.41417,71.49772,48696.41434,1.00000,1.00000,42.72209,28.87001,69.29764,55.44556,39.98577,26.13369,13.85208,1.18456,12220.61171,63.70215,24348.20717,1.00000,1.00000,70.76947,46.54628,117.44051,93.21732,65.96403,41.74084,24.22319,1.05374,11242.69534,67.36514,48891.20000,2.00000,0.00000,41.62463,28.62438,68.22492,55.22466,38.88576,25.88550,13.00025,1.13537,11046.29991,88.55530
'090091202003',887,4.78599,3.55459,0.10820,0.38071,20504.30840,2479.25707,9.14814,16411.87050,61114.00000,2.51000,1.17618,49.11805,32.14052,57.71936,40.74184,40.34040,23.36287,16.97752,1.74191,18919.54847,52.37459,48891.20000,2.51000,1.17618,56.93072,37.12467,66.67448,46.86843,46.98721,27.18115,19.80605,1.66230,18384.71056,53.32018,91671.00000,4.00000,2.00000,40.52065,25.03784,46.05902,30.57621,34.86874,19.38592,15.48282,2.38064,26047.60688,45.50866,36450.00000,3.00000,1.00000,69.64824,45.42589,81.58554,57.36319,57.46621,33.24386,24.22235,1.55068,17469.73853,58.88628,11139.00000,1.00000,1.00000,161.96634,113.47133,196.62321,148.12820,126.59897,78.10396,48.49501,0.97144,10991.51080,53.94676,48696.41434,1.00000,1.00000,53.22782,38.52477,66.85734,52.15429,39.31887,24.61583,14.70305,1.25210,13158.30945,47.69566,24348.20717,1.00000,1.00000,85.50371,59.67966,105.38217,79.55813,65.21772,39.39367,25.82405,1.12022,12140.17069,50.63293,48891.20000,2.00000,0.00000,51.39043,37.75168,64.24118,50.60243,38.27622,24.63747,13.63875,1.19951,11574.01263,66.43234
'090091202004',462,1.49687,0.45485,0.02954,0.06990,15850.40634,2572.67633,8.89872,25430.51643,61114.00000,2.51000,1.17618,49.30040,30.35505,59.96503,41.01967,38.35513,19.40977,18.94536,1.90014,22044.02837,28.64679,48891.20000,2.51000,1.17618,57.15948,34.97916,69.19636,47.01604,44.80583,22.62552,22.18032,1.81737,21496.47643,29.13969,91671.00000,4.00000,2.00000,40.18818,23.21350,47.45657,30.48190,32.72851,15.75383,16.97468,2.53526,30051.38104,19.57119,36450.00000,3.00000,1.00000,70.47284,42.96430,84.87055,57.36201,55.69625,28.18771,27.50854,1.71339,20783.00962,32.60644,11139.00000,1.00000,1.00000,158.38364,102.93773,203.57411,148.12820,112.00395,56.55804,55.44591,1.09045,13009.35644,31.91900,48696.41434,1.00000,1.00000,53.20064,36.63875,69.35636,52.79447,36.61976,20.05787,16.56189,1.39198,15260.20475,28.66056,24348.20717,1.00000,1.00000,85.53136,56.26655,108.89115,79.62634,61.55683,32.29202,29.26481,1.25029,14202.57261,30.19164,48891.20000,2.00000,0.00000,52.89492,36.86270,67.85074,51.81851,37.54553,21.51331,16.03223,1.38628,14184.82720,42.73056
'090091251001',930,1.52448,1.42648,0.06135,0.19173,15915.25692,2487.23816,7.31680,27460.62992,61114.00000,2.51000,1.17618,56.13302,37.49910,56.60573,37.97181,47.63388,28.99995,18.63393,1.87657,21545.40215,27.81833,48891.20000,2.51000,1.17618,64.86422,43.05150,65.38144,43.56871,55.56488,33.75216,21.81273,1.79528,21003.98854,28.31716,91671.00000,4.00000,2.00000,44.93776,28.08832,45.22589,28.37644,39.75745,22.90801,16.84944,2.53416,29535.44140,14.72302,36450.00000,3.00000,1.00000,79.45546,52.54861,80.05237,53.14553,68.72324,41.81640,26.90684,1.68954,20105.43094,32.12968,11139.00000,1.00000,1.00000,201.43359,146.70918,202.85261,148.12820,175.92021,121.19580,54.72441,1.06773,12959.43579,33.08028,48696.41434,1.00000,1.00000,64.13583,47.84509,65.13254,48.84180,46.21536,29.92463,16.29073,1.35945,15169.70491,29.78267,24348.20717,1.00000,1.00000,101.76061,72.93463,102.73333,73.90735,84.27154,55.44556,28.82598,1.22238,14131.14018,31.33216,48891.20000,2.00000,0.00000,61.95328,46.66225,62.79662,47.50560,46.79024,31.49922,15.29103,1.33084,13351.53233,46.70240
'090091251002',767,2.43389,2.04538,0.05867,0.20800,18789.44577,2468.65895,8.21502,26163.85965,61114.00000,2.51000,1.17618,51.77634,33.91044,52.22002,34.35412,43.02258,25.15668,17.86590,1.82920,20074.15766,35.58621,48891.20000,2.51000,1.17618,59.82527,38.94972,60.31566,39.44011,50.15000,29.27445,20.87555,1.74871,19532.30027,36.25075,91671.00000,4.00000,2.00000,41.68797,25.49224,41.93242,25.73668,36.86512,20.66939,16.19574,2.47676,27600.56856,24.89711,36450.00000,3.00000,1.00000,73.22142,47.56331,73.80062,48.14251,61.79399,36.13588,25.65811,1.64180,18624.11318,40.64129,11139.00000,1.00000,1.00000,172.00747,120.28635,172.91692,121.19580,154.06424,102.34312,51.72112,1.03585,11811.45391,39.56797,48696.41434,1.00000,1.00000,58.77775,43.22700,59.64128,44.09053,41.74070,26.18995,15.55075,1.32235,14024.65672,35.17481,24348.20717,1.00000,1.00000,93.27754,65.86964,94.24303,66.83513,74.22860,46.82070,27.40790,1.18772,12984.71351,37.23907,48891.20000,2.00000,0.00000,56.66439,42.08313,57.41709,42.83583,41.81396,27.23270,14.58126,1.28910,12349.15011,52.45058
'090091252001',936,3.54243,0.82801,0.01504,0.06546,14164.19968,2412.00885,9.07029,25863.00366,61114.00000,2.51000,1.17618,49.46860,31.23060,60.55876,42.32076,37.99269,19.75469,18.23800,1.82140,21367.23774,26.34619,48891.20000,2.51000,1.17618,57.47172,36.14466,69.86812,48.54105,44.64414,23.31708,21.32706,1.73919,20815.70129,27.16144,91671.00000,4.00000,2.00000,40.57109,24.30435,47.88173,31.61499,33.00617,16.73942,16.26674,2.43785,28656.26122,17.08369,36450.00000,3.00000,1.00000,71.89645,45.51408,85.65621,59.27385,57.65809,31.27572,26.38237,1.63062,20140.38435,30.72903,11139.00000,1.00000,1.00000,199.56227,146.17157,241.91750,188.52680,155.73382,102.34312,53.39070,1.03814,12695.58044,32.49058,48696.41434,1.00000,1.00000,55.10879,39.07612,70.24798,54.21532,39.44301,23.41035,16.03267,1.33602,14972.76946,27.10116,24348.20717,1.00000,1.00000,95.13667,66.87166,114.51365,86.24865,75.08570,46.82070,28.26500,1.19605,13902.76030,29.63355,48891.20000,2.00000,0.00000,54.06257,38.47079,68.70691,53.11513,38.90886,23.31708,15.59178,1.31691,14341.02768,39.75693
'090091252002',728,4.00136,2.62556,0.13705,0.28492,18889.42693,2486.01153,8.43622,15804.74138,61114.00000,2.51000,1.17618,51.71380,34.83939,70.11076,53.23636,38.96427,22.08986,16.87441,1.72747,18759.30126,75.64163,48891.20000,2.51000,1.17618,60.65397,40.97441,80.90981,61.23025,46.61620,26.93664,19.67956,1.64731,18227.80310,76.50872,91671.00000,4.00000,2.00000,40.31112,25.01766,55.16067,39.86721,30.02003,14.72658,15.29346,2.34058,25792.25384,72.42438,36450.00000,3.00000,1.00000,74.40355,50.23472,99.10655,74.93772,57.28379,33.11496,24.16883,1.54235,17389.43501,83.72836,11139.00000,1.00000,1.00000,164.70414,116.94137,236.28957,188.52680,115.09377,67.33100,47.76277,0.95553,10760.91162,70.61789,48696.41434,1.00000,1.00000,56.87481,42.33170,82.78123,68.23812,38.92106,24.37795,14.54311,1.23983,12905.63191,64.88574,24348.20717,1.00000,1.00000,91.13446,65.63705,129.52937,104.03195,64.52590,39.02849,25.49741,1.10625,11897.86737,67.57917,48891.20000,2.00000,0.00000,55.81857,41.91768,80.21116,66.31027,38.91394,25.01305,13.90089,1.22569,11638.46630,89.10012
'090091252003',759,5.55465,5.55287,0.22680,0.49017,16557.33434,2419.72188,8.91512,28856.41026,61114.00000,2.51000,1.17618,52.68868,35.70982,61.09298,44.11412,39.61533,22.63647,16.97886,1.73196,19144.16481,43.88667,48891.20000,2.51000,1.17618,61.05410,41.23662,70.64358,50.82611,46.13711,26.31964,19.81747,1.65250,18621.24891,44.89945,91671.00000,4.00000,2.00000,42.90696,27.41658,48.62007,33.12969,34.01990,18.52952,15.49038,2.37646,26201.67285,36.23129,36450.00000,3.00000,1.00000,74.71072,50.52411,86.49109,62.30448,56.38570,32.19909,24.18661,1.53794,17657.07961,49.98856,11139.00000,1.00000,1.00000,176.51365,127.36560,192.59953,143.45148,151.49117,102.34312,49.14805,0.96507,11462.49403,47.59650,48696.41434,1.00000,1.00000,58.57371,43.77291,71.27171,56.47091,38.82127,24.02047,14.80080,1.24469,13550.47885,40.90122,24348.20717,1.00000,1.00000,97.07148,71.00761,112.62021,86.55634,72.88456,46.82070,26.06386,1.11330,12569.37326,44.04721,48891.20000,2.00000,0.00000,56.28506,42.75066,68.16171,54.62730,37.81027,24.27587,13.53440,1.17770,11742.38572,57.69743
'090091253001',668,2.29983,1.59332,0.07871,0.20751,15363.93810,2449.03922,9.08880,29701.45985,61114.00000,2.51000,1.17618,51.74592,33.57692,56.28683,38.11783,40.65113,22.48213,18.16900,1.84617,20697.94452,30.03896,48891.20000,2.51000,1.17618,59.90312,38.65871,65.01459,43.77019,47.41426,26.16986,21.24440,1.76495,20159.19055,30.68206,91671.00000,4.00000,2.00000,41.93704,25.52828,44.90623,28.49746,34.68244,18.27367,16.40876,2.48883,28347.71958,22.19005,36450.00000,3.00000,1.00000,73.51181,47.34433,79.62464,53.45716,58.57634,32.40886,26.16748,1.65819,19291.04274,34.60874,11139.00000,1.00000,1.00000,165.88023,112.91051,174.61447,121.64474,144.53988,91.57016,52.96973,1.04994,12294.98960,32.91590,48696.41434,1.00000,1.00000,57.41539,41.54655,64.83075,48.96191,39.29745,23.42861,15.86884,1.34119,14487.67640,28.66454,24348.20717,1.00000,1.00000,92.87276,64.86528,102.27524,74.26776,69.89968,41.89220,28.00748,1.20434,13457.37328,30.66218,48891.20000,2.00000,0.00000,55.96638,40.99170,62.62094,47.64626,39.70729,24.73260,14.97468,1.31397,12904.72911,43.17498
'090091253002',806,6.57260,3.95756,0.14239,0.30443,19500.52939,2501.53401,9.00906,22664.90385,61114.00000,2.51000,1.17618,44.11593,27.81533,51.12466,34.82406,39.59601,23.29541,16.30060,1.67016,18080.23008,76.23447,48891.20000,2.51000,1.17618,51.18062,32.19296,59.07501,40.08735,46.08955,27.10189,18.98766,1.59059,17549.31067,77.32502,91671.00000,4.00000,2.00000,35.98591,21.19328,40.93884,26.14622,32.79178,17.99915,14.79263,2.27704,24698.14111,72.82820,36450.00000,3.00000,1.00000,62.55404,39.31660,72.35659,49.11915,56.23239,32.99495,23.23744,1.48147,16723.71262,84.41102,11139.00000,1.00000,1.00000,159.61560,113.74428,193.99952,148.12820,137.44149,91.57016,45.87133,0.91585,10334.36587,73.66717,48696.41434,1.00000,1.00000,46.52219,32.47266,58.56320,44.51367,38.75696,24.70743,14.04953,1.19624,12475.26014,66.45782,24348.20717,1.00000,1.00000,76.71691,52.14484,92.61499,68.04292,66.46427,41.89220,24.57207,1.06449,11469.29337,69.84536,48891.20000,2.00000,0.00000,45.06348,31.69190,56.59306,43.22148,37.62808,24.25649,13.37158,1.16537,11413.95925,88.92439
'090091253003',728,4.41716,4.06630,0.11171,0.26811,16099.70191,2401.69389,9.32417,11355.63380,61114.00000,2.51000,1.17618,48.72868,31.64832,64.08830,47.00793,38.84722,21.76685,17.08037,1.74694,19150.40336,49.25014,48891.20000,2.51000,1.17618,56.49797,36.56725,73.98838,54.05765,45.24568,25.31496,19.93073,1.66703,18615.99398,50.16026,91671.00000,4.00000,2.00000,40.21877,24.77169,50.77813,35.33105,33.42550,17.97842,15.44708,2.37091,26070.50694,43.99455,36450.00000,3.00000,1.00000,69.17406,44.74455,90.53929,66.10978,55.42893,30.99943,24.42950,1.55899,17719.24282,55.42599,11139.00000,1.00000,1.00000,160.89509,111.66877,237.75312,188.52680,111.44918,62.22285,49.22632,0.97630,11325.26778,50.06001,48696.41434,1.00000,1.00000,52.39323,37.50868,75.05409,60.16954,37.81458,22.93002,14.88456,1.25894,13489.23351,44.04347,24348.20717,1.00000,1.00000,84.36714,58.19725,117.85391,91.68403,62.82373,36.65384,26.16989,1.12613,12472.42589,46.87053,48891.20000,2.00000,0.00000,50.93078,36.90045,72.31148,58.28115,37.17570,23.14538,14.03032,1.22741,12053.29019,61.20300
'090091254001',879,2.53663,2.53586,0.09232,0.24810,13793.28490,2395.99819,9.71841,22843.45794,61114.00000,2.51000,1.17618,50.25521,32.32053,59.77320,41.83853,36.91441,18.97973,17.93467,1.81867,20404.82480,48.67521,48891.20000,2.51000,1.17618,58.21000,37.24506,69.02747,48.06253,43.04780,22.08286,20.96494,1.73784,19867.95532,49.35564,91671.00000,4.00000,2.00000,40.91360,24.74907,47.52579,31.36126,31.64568,15.48115,16.16453,2.45009,27843.69049,44.95526,36450.00000,3.00000,1.00000,71.42926,45.61888,84.50865,58.69827,53.09667,27.28629,25.81038,1.63319,18969.96030,53.94148,11139.00000,1.00000,1.00000,152.87844,100.51755,186.14402,133.78313,106.25210,53.89121,52.36089,1.02860,12219.16009,47.78363,48696.41434,1.00000,1.00000,55.27519,39.58655,69.38887,53.70023,35.49289,19.80425,15.68864,1.31728,14399.38896,43.28548,24348.20717,1.00000,1.00000,88.48547,60.79874,109.24677,81.56004,59.38562,31.69888,27.68674,1.18163,13374.93959,45.39908,48891.20000,2.00000,0.00000,53.88945,39.03524,66.93417,52.07995,35.60547,20.75125,14.85421,1.30062,12771.99354,58.55402
'090091254002',421,6.06632,3.18511,0.13618,0.31019,15787.21644,2386.50644,9.78215,14322.91667,61114.00000,2.51000,1.17618,43.27274,26.43213,51.35249,34.51189,37.52494,20.68433,16.84061,1.70526,19128.66214,61.27509,48891.20000,2.51000,1.17618,50.21538,30.57067,59.36586,39.72115,43.70590,24.06119,19.64471,1.62499,18597.06895,62.32836,91671.00000,4.00000,2.00000,36.09774,20.85025,41.13367,25.88618,32.51527,17.26778,15.24749,2.32189,25996.80105,57.37268,36450.00000,3.00000,1.00000,61.42987,37.34749,72.74779,48.66540,53.37851,29.29612,24.08238,1.51341,17784.49281,67.87542,11139.00000,1.00000,1.00000,129.23501,81.07398,159.51157,111.35054,107.69681,59.53578,48.16103,0.94402,11184.53950,61.91532,48696.41434,1.00000,1.00000,45.77249,31.14937,58.76261,44.13950,36.53154,21.90843,14.62312,1.22900,13329.88796,54.95237,24348.20717,1.00000,1.00000,74.17166,48.50836,93.09819,67.43489,60.70766,35.04437,25.66330,1.09509,12321.82825,58.22413,48891.20000,2.00000,0.00000,44.24462,30.40164,56.73885,42.89588,35.35644,21.51346,13.84298,1.18830,12226.55217,71.85132
'090091301011',1160,1.36082,0.83675,0.03967,0.08079,11544.62992,2292.96641,10.80040,28272.51908,61114.00000,2.51000,1.17618,51.14681,32.08873,54.27198,35.21390,37.79379,18.73571,19.05808,1.90440,22282.68309,32.77750,48891.20000,2.51000,1.17618,59.17056,36.84884,62.68955,40.36782,44.13488,21.81316,22.32172,1.82180,21737.34263,33.24022,91671.00000,4.00000,2.00000,41.13444,24.15954,43.25302,26.27812,32.08230,15.10740,16.97490,2.53042,30090.72242,29.57672,36450.00000,3.00000,1.00000,72.87669,45.18213,76.90189,49.20733,55.67810,27.98354,27.69456,1.72104,20971.42017,36.17307,11139.00000,1.00000,1.00000,193.93467,137.40167,204.66120,148.12820,148.10316,91.57016,56.53300,1.09532,13507.61009,33.00388,48696.41434,1.00000,1.00000,57.47907,40.68326,62.09840,45.30260,37.74191,20.94610,16.79581,1.39577,15743.83876,29.94495,24348.20717,1.00000,1.00000,93.08241,63.34006,98.10212,68.35977,71.63456,41.89220,29.74236,1.25460,14693.07612,31.38229,48891.20000,2.00000,0.00000,56.10624,39.79830,60.50564,44.19771,37.30878,21.00085,16.30793,1.40523,14530.14574,39.86454
'090091301012',857,1.83919,1.13746,0.06238,0.15263,12522.36726,2254.65807,10.01830,24614.76190,61114.00000,2.51000,1.17618,45.95318,27.42250,55.98445,37.45377,36.57859,18.04791,18.53068,1.86078,21428.34727,47.12251,48891.20000,2.51000,1.17618,53.30204,31.61806,64.66248,42.97850,42.68528,21.00131,21.68397,1.77873,20887.10076,47.68462,91671.00000,4.00000,2.00000,37.61862,21.04887,44.54603,27.97627,31.14471,14.57495,16.56976,2.48291,29062.34651,44.93527,36450.00000,3.00000,1.00000,65.65287,38.81369,79.28860,52.44942,52.90977,26.07059,26.83918,1.67699,20092.54157,52.05822,11139.00000,1.00000,1.00000,152.45904,98.00999,202.57725,148.12820,105.62170,51.17265,54.44905,1.06082,12861.56294,44.57492,48696.41434,1.00000,1.00000,49.22927,32.97097,64.40390,48.14560,35.04801,18.78971,16.25830,1.35759,15070.72745,40.85896,24348.20717,1.00000,1.00000,79.48847,50.75730,101.60706,72.87590,58.81782,30.08665,28.73117,1.21815,14032.68176,42.60502,48891.20000,2.00000,0.00000,48.76514,33.04706,62.61904,46.90096,35.81816,20.10008,15.71808,1.36197,13792.05389,55.40475
'090091301021',510,1.64696,1.13488,0.04450,0.12239,12568.04680,2236.49753,9.74262,28275.38462,61114.00000,2.51000,1.17618,50.37401,31.59308,58.79998,40.01906,37.83780,19.05688,18.78093,1.88329,21812.38676,37.99730,48891.20000,2.51000,1.17618,58.34879,36.36140,67.88544,45.89805,44.16010,22.17272,21.98739,1.80124,21267.99978,38.52164,91671.00000,4.00000,2.00000,40.92650,24.14538,46.69550,29.91439,32.34335,15.56224,16.78111,2.51282,29524.80048,33.19042,36450.00000,3.00000,1.00000,72.92974,45.70322,84.83969,57.61317,55.21006,27.98354,27.22652,1.69908,20468.82482,42.14938,11139.00000,1.00000,1.00000,205.06531,149.55403,244.03807,188.52680,147.08144,91.57016,55.51128,1.07937,13177.91657,38.39732,48696.41434,1.00000,1.00000,55.70609,39.18389,67.96428,51.44207,37.46831,20.94610,16.52220,1.37611,15407.84197,34.93101,24348.20717,1.00000,1.00000,97.65590,68.41910,115.48545,86.24865,71.12900,41.89220,29.23680,1.23668,14360.04111,36.55977,48891.20000,2.00000,0.00000,54.29798,38.36653,66.02174,50.09029,36.85532,20.92387,15.93145,1.37597,14096.93579,47.80563
'090091301022',663,1.66018,0.47904,0.02746,0.05925,12233.26364,2314.50809,9.48838,26433.69176,61114.00000,2.51000,1.17618,50.80004,31.68055,57.77483,38.65535,36.75535,17.63586,19.11949,1.89789,22581.54891,33.02012,48891.20000,2.51000,1.17618,58.81526,36.41990,66.70195,44.30659,42.93436,20.53899,22.39536,1.81468,22033.49831,33.54714,91671.00000,4.00000,2.00000,40.99449,24.00328,45.75384,28.76264,31.41088,14.41967,16.99121,2.51746,30407.66268,27.36364,36450.00000,3.00000,1.00000,72.41699,44.58081,81.88563,54.04945,53.35059,25.51440,27.83618,1.71203,21365.30332,37.04426,11139.00000,1.00000,1.00000,183.24810,126.67977,204.69652,148.12820,140.05877,83.49044,56.56833,1.09212,13567.95744,34.28023,48696.41434,1.00000,1.00000,56.39306,39.55676,66.55321,49.71691,35.93421,19.09792,16.83630,1.39657,15822.10226,30.79618,24348.20717,1.00000,1.00000,92.56961,62.77895,104.77793,74.98727,67.98649,38.19583,29.79066,1.25351,14762.92115,32.43327,48891.20000,2.00000,0.00000,55.48359,38.98073,65.25340,48.75053,35.81075,19.30789,16.50286,1.40421,14994.51200,43.47392
