"NAME10_1","geo","college","publicassistance","poverty","unemployment","owneroccupied","vacancy","employment_access_index","job_diversity_index","jobchange","Total.Mathematics.Avg.Scale.Score","Total.Reading.Average.Scale.Score","inverse.pct","index"
"Bridgeport","709",-1.99204106059924,-2.51802797636955,-2.87003672815556,-3.68340056572187,-1.48415307086759,-1.40853139572205,0.806499862066428,0.492696444677189,-0.28613776555267,-1.81291494309602,-1.7744072091069,-1.03279251140967,-1.46360390998813
"Bridgeport","713",-2.15739892376655,-1.7616722357712,-1.39078593799121,-0.965961340034422,-1.98019891307922,-0.773510505042153,0.911481703133988,0.440917366859553,-0.28613776555267,-1.81291494309602,-1.7744072091069,-1.03279251140967,-1.04861510123804
"Bridgeport","736",-2.00398116501219,-1.86318467926589,-2.16445228603906,-1.4876539756405,-1.37882739843059,-1.64902202824932,0.769618247087822,0.442909843740924,-0.28613776555267,-1.81291494309602,-1.7744072091069,-1.03279251140967,-1.18673715591451
"Bridgeport","724",-0.472035117905585,-0.176331564908188,0.330352989290258,0.43246916269338,-0.00886908317583639,0.49337307842285,0.386256233948941,0.493208038969745,-0.28613776555267,-1.81291494309602,-1.7744072091069,-1.03279251140967,-0.285652390985808
"Bridgeport","721",0.128782950514743,0.0735774673242788,0.127517761305282,0.644318734298132,-0.375479250646297,-0.201778844461209,0.615797106408794,0.326826503155736,-0.28613776555267,-1.81291494309602,-1.7744072091069,-1.03279251140967,-0.29722416677215
"Bridgeport","726",-0.255770640523493,0.373859166368602,-0.411129764074364,-1.144881391716,0.299655022811586,0.686710688091988,0.171081970274568,0.712435503057509,-0.28613776555267,-1.81291494309602,-1.7744072091069,-1.03279251140967,-0.372857656239573
"Bridgeport","744",-1.64873736099692,-1.30176395885232,-1.41884112510014,-2.05393653702981,-1.53307471546592,-1.04122060950916,0.474049922411883,0.00520065480640584,-0.28613776555267,-1.81291494309602,-1.7744072091069,-1.03279251140967,-1.11871467990844
"Bridgeport","710",-1.53955847924746,-1.41696047161694,-0.659760410152006,-3.05312088919861,-1.64098035562748,-0.409137391276348,0.631976825768056,0.103680622233102,-0.28613776555267,-1.81291494309602,-1.7744072091069,-1.03279251140967,-1.07417608152358
"Bridgeport","712",-1.8162737544364,-2.12323749621438,-1.81391678237291,-1.03830618091941,-1.87447100664673,-0.857464414836673,0.892035985119327,0.422448227280753,-0.28613776555267,-1.81291494309602,-1.7744072091069,-1.03279251140967,-1.09295315434931
"Bridgeport","720",-1.22105375551607,-0.252323235468117,-0.994267912870188,-0.553560401650489,-0.86301824590594,-1.14335239551413,0.803746272601986,0.624138274119381,-0.28613776555267,-1.81291494309602,-1.7744072091069,-1.03279251140967,-0.708828652447402
